Date,Symbol,Price,Chg%,High,Low,Open,Volume
2019-08-20,tcs,2144.01,0.011,2161.9,2124.15,2129.54,1840000
2019-08-21,tcs,2143.47,-0.0003,2158.96,2139.59,2142.24,1210000
2019-08-22,tcs,2172.68,0.0136,2191.95,2127.58,2144.25,2130000
2019-08-23,tcs,2203.76,0.0143,2215.73,2170.62,2171.65,2830000
2019-08-26,tcs,2231.81,0.0127,2237.39,2181.51,2203.08,2350000
2019-08-27,tcs,2192.78,-0.0175,2230.38,2185.43,2225.63,3430000
2019-08-28,tcs,2195.48,0.0012,2208.13,2172.68,2196.21,1290000
2019-08-29,tcs,2189.79,-0.0026,2204.25,2178.76,2178.76,1670000
2019-08-30,tcs,2215.43,0.0116999999999999,2221.71,2174.64,2197.2,2580000
2019-09-03,tcs,2207.59,-0.0034999999999999,2251.32,2193.22,2225.63,2550000
2019-09-04,tcs,2201.51,-0.0028,2225.63,2189.35,2220.73,2230000
2019-09-05,tcs,2172.0,-0.0134,2209.6,2164.15,2198.37,2060000
2019-09-06,tcs,2154.55,-0.008,2189.84,2149.74,2172.68,1890000
2019-09-09,tcs,2140.18,-0.0067,2159.79,2137.19,2157.0,1700000
2019-09-11,tcs,2111.9,-0.0132,2152.09,2104.59,2143.27,2630000
2019-09-12,tcs,2091.89,-0.0095,2122.68,2078.9,2112.88,2120000
2019-09-13,tcs,2100.08,0.0039,2115.77,2074.2,2093.27,2290000
2019-09-16,tcs,2107.97,0.0038,2130.92,2084.84,2117.73,2600000
2019-09-17,tcs,2081.16,-0.0127,2114.4,2064.44,2112.83,2800000
2019-09-18,tcs,2096.75,0.0075,2101.06,2071.84,2084.84,1450000
2019-09-19,tcs,2060.86,-0.0171,2094.05,2050.13,2093.27,1650000
2019-09-20,tcs,2025.08,-0.0174,2087.78,2016.79,2063.76,6940000
2019-09-23,tcs,1976.4,-0.024,2057.97,1936.39,2057.97,6320000
2019-09-24,tcs,2004.73,0.0143,2020.71,1973.65,1975.61,4620000
2019-09-25,tcs,2047.63,0.0214,2051.11,2019.78,2024.64,4000000
2019-09-26,tcs,2046.79,-0.0004,2065.81,2022.67,2056.89,4230000
2019-09-27,tcs,2015.96,-0.0151,2044.44,2011.3,2044.24,2049999
2019-09-30,tcs,2058.26,0.021,2062.87,2019.73,2021.55,2620000
2019-10-01,tcs,2019.68,-0.0187,2054.98,1999.83,2054.98,3340000
2019-10-03,tcs,2019.98,0.0001,2040.47,2006.15,2029.54,2320000
2019-10-04,tcs,2038.7,0.0093,2047.14,2014.78,2020.32,2160000
2019-10-07,tcs,2007.67,-0.0152,2053.56,2001.1,2039.34,2180000
2019-10-09,tcs,1980.61,-0.0135,2019.73,1976.1,2019.73,2069999
2019-10-10,tcs,1965.27,-0.0077,1999.19,1958.06,1988.36,2880000
2019-10-11,tcs,1948.01,-0.0088,1956.0,1887.37,1893.25,12590000
2019-10-14,tcs,1981.5,0.0172,1993.02,1929.53,1956.0,3510000
2019-10-15,tcs,1997.48,0.0081,2006.99,1983.16,1992.28,2260000
2019-10-16,tcs,2006.4,0.0045,2015.81,1976.59,1998.16,3030000
2019-10-17,tcs,2030.95,0.0121999999999999,2038.0,1999.3,2014.0,3820000
2019-10-18,tcs,2057.35,0.013,2063.9,2025.0,2037.5,3090000
2019-10-22,tcs,2051.4,-0.0029,2111.5,2040.05,2080.0,5550000
2019-10-23,tcs,2070.1,0.0091,2083.85,2052.5,2060.0,2350000
2019-10-24,tcs,2082.0,0.0056999999999999,2099.0,2061.3,2084.0,2800000
2019-10-25,tcs,2124.95,0.0206,2130.0,2075.05,2094.0,3950000
2019-10-27,tcs,2115.7,-0.0044,2129.0,2108.8,2129.0,224420
2019-10-29,tcs,2194.85,0.0374,2201.7,2121.5,2121.5,5060000
2019-10-30,tcs,2252.8,0.0264,2260.0,2176.85,2225.0,5200000
2019-10-31,tcs,2269.65,0.0075,2284.95,2237.0,2250.0,4880000
2019-11-01,tcs,2200.9,-0.0302999999999999,2275.0,2195.0,2264.0,4170000
2019-11-04,tcs,2193.95,-0.0032,2229.2,2180.9,2207.0,2650000
2019-11-05,tcs,2201.85,0.0036,2211.0,2169.0,2197.0,2690000
2019-11-06,tcs,2188.5,-0.0060999999999999,2210.8,2179.0,2200.0,2540000
2019-11-07,tcs,2185.35,-0.0014,2204.5,2175.2,2204.5,1920000
2019-11-08,tcs,2129.95,-0.0254,2189.6,2124.0,2189.6,2790000
2019-11-11,tcs,2100.95,-0.0136,2139.0,2091.0,2135.0,2980000
2019-11-13,tcs,2178.6,0.037,2183.8,2118.0,2118.0,3820000
2019-11-14,tcs,2196.8,0.0084,2200.0,2146.7,2187.5,3000000
2019-11-15,tcs,2174.45,-0.0102,2211.5,2168.75,2196.0,2720000
2019-11-18,tcs,2152.6,-0.01,2187.75,2148.75,2178.4,1610000
2019-11-19,tcs,2108.8,-0.0203,2154.65,2105.0,2153.0,2980000
2019-11-20,tcs,2108.55,-0.0001,2135.0,2094.5,2121.95,2890000
2019-11-21,tcs,2118.1,0.0045,2126.6,2107.4,2112.0,2049999
2019-11-22,tcs,2071.7,-0.0219,2107.0,2060.5,2097.0,3740000
2019-11-25,tcs,2081.5,0.0046999999999999,2084.95,2052.2,2074.55,2740000
2019-11-26,tcs,2046.65,-0.0167,2097.9,2035.05,2089.85,6560000
2019-11-27,tcs,2054.3,0.0037,2071.7,2046.55,2052.0,2910000
2019-11-28,tcs,2077.35,0.0112,2094.4,2060.0,2067.05,2920000
2019-11-29,tcs,2053.25,-0.0116,2085.0,2045.8,2085.0,2060000
2019-12-02,tcs,2021.05,-0.0157,2067.7,2016.0,2060.0,3810000
2019-12-03,tcs,2051.0,0.0148,2062.0,2010.0,2027.7,4660000
2019-12-04,tcs,2078.5,0.0134,2082.0,2045.5,2053.0,3330000
2019-12-05,tcs,2121.3,0.0206,2126.8,2068.35,2083.0,3900000
2019-12-06,tcs,2123.6,0.0011,2128.0,2101.0,2124.0,1830000
2019-12-09,tcs,2060.45,-0.0297,2127.95,2053.5,2127.95,2240000
2019-12-10,tcs,2012.85,-0.0231,2060.85,2003.25,2060.0,4520000
2019-12-11,tcs,2041.9,0.0144,2048.0,2006.75,2025.4,4940000
2019-12-12,tcs,2020.9,-0.0103,2083.65,1984.0,2051.1,7140000
2019-12-13,tcs,2071.25,0.0249,2077.4,2007.0,2023.0,5710000
2019-12-16,tcs,2126.75,0.0268,2136.0,2080.3,2096.0,5570000
2019-12-17,tcs,2164.95,0.018,2169.0,2119.0,2126.5,6060000
2019-12-18,tcs,2167.75,0.0013,2203.45,2153.0,2174.0,8250000
2019-12-19,tcs,2229.05,0.0283,2236.5,2167.55,2179.8,6250000
2019-12-20,tcs,2222.9,-0.0028,2246.7,2208.25,2220.0,5550000
2019-12-23,tcs,2231.7,0.004,2241.95,2210.0,2210.0,2250000
2019-12-24,tcs,2215.6,-0.0072,2243.55,2211.15,2239.0,1810000
2019-12-26,tcs,2201.95,-0.0062,2229.0,2195.2,2216.4,1880000
2019-12-27,tcs,2198.5,-0.0016,2226.4,2176.0,2208.0,2720000
2019-12-30,tcs,2183.2,-0.0069999999999999,2225.0,2177.1,2207.0,2290000
2019-12-31,tcs,2161.7,-0.0098,2197.0,2157.45,2189.0,1910000
2020-01-01,tcs,2167.6,0.0027,2183.9,2154.0,2168.0,1350000
2020-01-02,tcs,2157.65,-0.0046,2179.95,2149.2,2179.95,2380000
2020-01-03,tcs,2200.65,0.0199,2223.0,2164.0,2164.0,4660000
2020-01-06,tcs,2200.45,-0.0001,2225.95,2187.9,2205.0,3020000
2020-01-07,tcs,2205.85,0.0025,2214.65,2183.8,2200.5,2430000
2020-01-08,tcs,2255.25,0.0224,2260.0,2202.05,2205.0,5200000
2020-01-09,tcs,2214.35,-0.0181,2251.95,2210.0,2248.75,3730000
2020-01-10,tcs,2213.55,-0.0004,2234.0,2208.0,2228.0,1920000
2020-01-13,tcs,2190.35,-0.0105,2218.95,2184.7,2217.85,2840000
2020-01-14,tcs,2206.9,0.0076,2229.8,2195.0,2195.0,2950000
2020-01-15,tcs,2226.9,0.0091,2231.0,2194.2,2213.0,2620000
2020-01-16,tcs,2238.8,0.0053,2249.0,2215.0,2226.95,3120000
2020-01-17,tcs,2219.1,-0.0088,2253.55,2213.0,2240.75,3280000
2020-01-20,tcs,2170.35,-0.022,2242.2,2156.2,2194.9,5820000
2020-01-21,tcs,2171.05,0.0003,2186.55,2158.05,2169.95,1900000
2020-01-22,tcs,2206.9,0.0165,2210.0,2173.7,2181.0,1770000
2020-01-23,tcs,2190.95,-0.0072,2217.75,2183.7,2209.8,2069999
2020-01-24,tcs,2183.4,-0.0034,2190.95,2170.0,2190.95,1320000
2020-01-27,tcs,2169.25,-0.0065,2193.45,2165.0,2189.7,1550000
2020-01-28,tcs,2183.75,0.0067,2187.8,2152.0,2174.0,1740000
2020-01-29,tcs,2154.6,-0.0133,2186.95,2150.0,2185.0,2310000
2020-01-30,tcs,2137.85,-0.0078,2165.0,2125.0,2160.0,2100000
2020-01-31,tcs,2079.05,-0.0275,2144.35,2071.6,2139.4,3290000
2020-02-01,tcs,2164.85,0.0412999999999999,2176.25,2064.2,2076.75,3320000
2020-02-03,tcs,2102.5,-0.0288,2194.7,2093.2,2152.0,4730000
2020-02-04,tcs,2107.75,0.0025,2136.7,2086.6,2129.0,3510000
2020-02-05,tcs,2146.55,0.0184,2156.7,2104.3,2115.0,2440000
2020-02-06,tcs,2128.35,-0.0085,2174.2,2115.5,2145.0,2640000
2020-02-07,tcs,2136.55,0.0039,2151.0,2119.0,2139.0,2080000
2020-02-10,tcs,2161.95,0.0118999999999999,2167.0,2119.0,2140.9,2380000
2020-02-11,tcs,2153.4,-0.004,2174.8,2147.6,2163.0,1340000
2020-02-12,tcs,2170.75,0.0081,2185.0,2150.0,2151.1,1620000
2020-02-13,tcs,2191.95,0.0098,2197.0,2171.0,2172.95,1650000
2020-02-14,tcs,2184.2,-0.0034999999999999,2212.0,2171.0,2188.0,1500000
2020-02-17,tcs,2203.25,0.0087,2217.0,2190.2,2196.95,1770000
2020-02-18,tcs,2215.75,0.0056999999999999,2221.0,2186.05,2199.95,2490000
2020-02-19,tcs,2196.35,-0.0088,2230.0,2190.5,2215.75,1760000
2020-02-20,tcs,2156.8,-0.018,2214.4,2151.25,2204.5,2320000
2020-02-24,tcs,2115.35,-0.0192,2178.95,2106.7,2156.0,3090000
2020-02-25,tcs,2156.15,0.0192999999999999,2176.65,2111.0,2115.5,2670000
2020-02-26,tcs,2123.6,-0.0151,2163.9,2112.95,2154.0,2690000
2020-02-27,tcs,2105.5,-0.0085,2119.95,2086.2,2119.95,2350000
2020-02-28,tcs,2000.15,-0.05,2069.5,1990.0,2068.0,4300000
2020-03-02,tcs,2001.3,0.0006,2053.95,1985.7,2035.0,2670000
2020-03-03,tcs,2036.2,0.0174,2060.0,2012.0,2020.0,2760000
2020-03-04,tcs,2083.2,0.0231,2094.45,2025.0,2056.0,3240000
2020-03-05,tcs,2125.05,0.0200999999999999,2147.75,2084.05,2085.7,3940000
2020-03-06,tcs,2116.45,-0.004,2123.65,2071.6,2098.0,2600000
2020-03-09,tcs,1972.35,-0.0681,2079.9,1935.0,2075.0,4940000
2020-03-11,tcs,1953.7,-0.0095,1987.3,1920.0,1933.0,6800000
2020-03-12,tcs,1769.85,-0.0941,1908.4,1758.35,1904.0,8730000
2020-03-13,tcs,1806.3,0.0206,1820.0,1506.05,1687.9,8029999
2020-03-16,tcs,1696.4,-0.0608,1842.25,1675.85,1755.0,7840000
2020-03-17,tcs,1658.0,-0.0226,1731.0,1623.15,1730.0,5710000
2020-03-18,tcs,1654.4,-0.0022,1713.55,1627.75,1676.8,7260000
2020-03-19,tcs,1636.35,-0.0109,1685.45,1546.75,1559.7,5140000
2020-03-20,tcs,1797.45,0.0984999999999999,1869.0,1627.0,1630.0,8550000
2020-03-23,tcs,1669.7,-0.0711,1750.0,1617.75,1620.0,7000000
2020-03-24,tcs,1703.15,0.02,1770.0,1632.85,1653.05,6350000
2020-03-25,tcs,1750.3,0.0277,1810.0,1680.0,1700.0,2770000
2020-03-26,tcs,1790.95,0.0232,1832.05,1722.55,1831.6,4560000
2020-03-27,tcs,1824.5,0.0187,1850.0,1750.4,1820.0,4330000
2020-03-30,tcs,1778.5,-0.0252,1905.0,1763.55,1766.0,8510000
2020-03-31,tcs,1826.1,0.0268,1855.0,1780.0,1837.4,3930000
2020-04-01,tcs,1708.75,-0.0643,1834.75,1702.0,1825.9,4940000
2020-04-03,tcs,1654.2,-0.0319,1740.0,1650.0,1740.0,5740000
2020-04-07,tcs,1775.2,0.0731,1785.85,1705.0,1710.0,5430000
2020-04-08,tcs,1705.45,-0.0393,1806.0,1701.0,1760.0,6290000
2020-04-09,tcs,1766.15,0.0356,1778.8,1731.2,1750.45,5310000
2020-04-13,tcs,1759.25,-0.0039,1787.0,1746.0,1761.0,2990000
2020-04-15,tcs,1735.15,-0.0137,1812.0,1727.8,1785.0,4760000
2020-04-16,tcs,1716.05,-0.011,1764.9,1675.05,1709.95,6250000
2020-04-17,tcs,1806.2,0.0525,1851.95,1753.0,1800.0,9900000
2020-04-20,tcs,1818.65,0.0069,1830.0,1802.5,1830.0,3240000
2020-04-21,tcs,1737.65,-0.0445,1794.6,1727.7,1765.0,5120000
2020-04-22,tcs,1769.5,0.0183,1790.0,1719.15,1737.65,3830000
2020-04-23,tcs,1878.25,0.0615,1900.0,1760.85,1780.0,5930000
2020-04-24,tcs,1818.55,-0.0318,1851.95,1807.8,1840.7,2990000
2020-04-27,tcs,1836.6,0.0098999999999999,1875.0,1825.0,1832.3,3370000
2020-04-28,tcs,1859.05,0.0121999999999999,1868.0,1832.6,1865.0,2680000
2020-04-29,tcs,1905.65,0.0250999999999999,1912.55,1850.05,1874.0,4240000
2020-04-30,tcs,2014.45,0.0571,2032.0,1942.2,1980.0,5920000
2020-05-04,tcs,1930.45,-0.0417,1966.0,1913.65,1966.0,3730000
2020-05-05,tcs,1932.75,0.0012,1977.0,1927.0,1955.1,2910000
2020-05-06,tcs,1903.6,-0.0151,1953.7,1893.6,1939.8,3520000
2020-05-07,tcs,1891.65,-0.0063,1934.45,1883.35,1910.0,3170000
2020-05-08,tcs,1893.4,0.0009,1939.5,1886.25,1939.1,2690000
2020-05-11,tcs,1935.3,0.0220999999999999,1951.4,1909.0,1909.0,2450000
2020-05-12,tcs,1949.5,0.0073,1956.5,1910.25,1933.4,3260000
2020-05-13,tcs,1949.65,0.0001,1994.0,1925.65,1994.0,2660000
2020-05-14,tcs,1902.35,-0.0243,1923.1,1891.1,1910.0,2260000
2020-05-15,tcs,1892.9,-0.005,1917.4,1865.2,1916.0,3170000
2020-05-18,tcs,1945.6,0.0278,1952.95,1872.1,1907.0,3730000
2020-05-19,tcs,1948.65,0.0016,1966.45,1903.0,1903.0,3200000
2020-05-20,tcs,1953.6,0.0025,1962.9,1931.7,1950.0,2780000
2020-05-21,tcs,1991.2,0.0192,1998.0,1941.15,1946.0,3400000
2020-05-22,tcs,2020.35,0.0146,2032.0,1961.25,1977.1,3660000
2020-05-26,tcs,1943.0,-0.0383,2024.0,1925.0,2015.0,4580000
2020-05-27,tcs,2005.3,0.0321,2010.0,1941.25,1959.0,3480000
2020-05-28,tcs,2004.3,-0.0005,2014.0,1971.3,1988.5,3480000
2020-05-29,tcs,1972.35,-0.0159,2002.65,1962.4,1982.0,7240000
2020-06-01,tcs,2045.25,0.037,2060.0,1981.1,1990.0,3750000
2020-06-02,tcs,2047.15,0.0009,2081.0,2040.05,2060.2,2440000
2020-06-03,tcs,2046.15,-0.0005,2063.75,2020.0,2051.85,3700000
2020-06-04,tcs,2091.55,0.0222,2100.0,2046.75,2046.75,4050000
2020-06-05,tcs,2048.25,-0.0207,2098.0,2040.3,2091.6,3570000
2020-06-08,tcs,2071.75,0.0115,2095.0,2062.1,2078.25,2960000
2020-06-09,tcs,2072.05,0.0001,2095.5,2060.25,2063.1,2910000
2020-06-10,tcs,2108.75,0.0177,2132.0,2073.5,2077.05,5170000
2020-06-11,tcs,2067.65,-0.0195,2105.0,2061.8,2100.0,2270000
2020-06-12,tcs,2039.5,-0.0136,2049.2,2011.0,2011.2,2840000
2020-06-15,tcs,2029.9,-0.0046999999999999,2059.0,2000.95,2039.1,2400000
2020-06-16,tcs,2045.8,0.0078,2073.95,2031.0,2065.0,2150000
2020-06-17,tcs,2047.8,0.001,2058.85,2026.55,2046.0,2700000
2020-06-18,tcs,2038.1,-0.0046999999999999,2059.2,2025.2,2045.0,1940000
2020-06-19,tcs,2044.6,0.0032,2090.0,2032.0,2042.0,5680000
2020-06-22,tcs,2027.95,-0.0081,2052.25,2019.15,2050.0,3200000
2020-06-23,tcs,2035.3,0.0036,2044.0,2010.0,2027.0,4210000
2020-06-24,tcs,2042.2,0.0034,2064.25,2031.6,2034.0,2560000
2020-06-25,tcs,2016.1,-0.0128,2060.0,2009.25,2035.0,3040000
2020-06-26,tcs,2118.85,0.051,2132.0,2019.95,2025.0,6300000
2020-06-29,tcs,2101.65,-0.0081,2127.6,2091.3,2108.0,3080000
2020-06-30,tcs,2082.15,-0.0093,2111.9,2075.05,2100.0,3070000
2020-07-01,tcs,2092.05,0.0048,2113.95,2079.5,2079.7,2500000
2020-07-02,tcs,2157.15,0.0311,2165.0,2098.0,2102.0,3760000
2020-07-03,tcs,2199.65,0.0197,2205.0,2160.25,2163.65,4190000
2020-07-06,tcs,2263.2,0.0289,2269.9,2205.0,2205.0,5190000
2020-07-07,tcs,2269.9,0.003,2302.7,2232.15,2275.0,5630000
2020-07-08,tcs,2218.9,-0.0225,2274.4,2207.6,2270.0,2790000
2020-07-09,tcs,2204.35,-0.0066,2244.5,2191.05,2229.0,3440000
2020-07-10,tcs,2222.35,0.0081999999999999,2249.85,2176.0,2205.25,9610000
2020-07-13,tcs,2220.0,-0.0011,2244.95,2210.0,2220.0,2960000
2020-07-14,tcs,2171.95,-0.0216,2239.0,2165.0,2210.0,2980000
2020-07-15,tcs,2233.9,0.0285,2260.0,2181.1,2185.0,5570000
2020-07-16,tcs,2234.75,0.0004,2333.0,2220.1,2244.0,8580000
2020-07-17,tcs,2200.75,-0.0152,2243.9,2190.05,2237.0,4510000
2020-07-20,tcs,2207.9,0.0032,2226.9,2190.8,2201.0,2950000
2020-07-21,tcs,2225.05,0.0078,2238.65,2201.15,2230.0,2670000
2020-07-22,tcs,2190.95,-0.0153,2231.0,2184.2,2231.0,2860000
2020-07-23,tcs,2171.2,-0.009,2190.95,2163.0,2190.95,2270000
2020-07-24,tcs,2157.4,-0.0064,2163.0,2125.1,2154.5,3670000
2020-07-27,tcs,2206.8,0.0229,2215.0,2163.5,2165.0,4250000
2020-07-28,tcs,2309.75,0.0467,2320.0,2215.0,2215.0,8090000
2020-07-29,tcs,2276.05,-0.0146,2342.0,2246.05,2292.0,6090000
2020-07-30,tcs,2279.5,0.0015,2358.0,2272.25,2285.9,7100000
2020-07-31,tcs,2281.4,0.0008,2334.8,2257.45,2303.15,4720000
2020-08-03,tcs,2254.15,-0.0118999999999999,2303.85,2230.7,2290.45,4010000
2020-08-04,tcs,2249.7,-0.002,2269.65,2225.05,2259.95,2930000
2020-08-05,tcs,2259.5,0.0044,2300.0,2253.0,2260.0,3800000
2020-08-06,tcs,2308.1,0.0215,2319.5,2265.35,2275.0,4750000
2020-08-07,tcs,2295.35,-0.0055,2328.0,2287.0,2308.0,3170000
2020-08-10,tcs,2282.8,-0.0055,2325.0,2276.05,2318.0,2930000
2020-08-11,tcs,2279.9,-0.0013,2312.0,2275.6,2283.0,2770000
2020-08-12,tcs,2257.35,-0.0098999999999999,2296.4,2246.55,2288.35,3420000
2020-08-13,tcs,2254.45,-0.0013,2300.0,2250.5,2273.0,2700000
2020-08-14,tcs,2242.15,-0.0055,2281.3,2233.1,2277.0,2270000
2020-08-17,tcs,2253.4,0.005,2270.0,2238.25,2263.0,2630000
2020-08-18,tcs,2269.75,0.0073,2289.0,2248.3,2262.8,3490000
2020-08-19,tcs,2256.6,-0.0058,2284.6,2252.5,2276.35,2840000
2020-08-20,tcs,2252.85,-0.0017,2276.55,2240.05,2257.0,2900000
2020-08-21,tcs,2248.6,-0.0019,2271.0,2241.05,2260.0,1980000
2020-08-24,tcs,2248.1,-0.0002,2259.95,2230.0,2250.6,2170000
2020-08-25,tcs,2242.65,-0.0024,2250.0,2233.55,2245.0,1660000
2020-08-26,tcs,2253.5,0.0048,2259.9,2216.45,2242.0,2620000
2020-08-27,tcs,2248.4,-0.0023,2287.35,2241.75,2266.0,3580000
2020-08-28,tcs,2238.55,-0.0044,2279.95,2235.1,2268.4,2940000
2020-08-31,tcs,2257.25,0.0084,2276.2,2228.0,2240.0,6020000
2020-09-01,tcs,2246.35,-0.0048,2278.0,2241.3,2269.0,3610000
2020-09-02,tcs,2265.15,0.0084,2268.75,2241.65,2247.0,2080000
2020-09-03,tcs,2299.5,0.0152,2324.0,2268.0,2268.0,4650000
2020-09-04,tcs,2288.8,-0.0046999999999999,2324.25,2262.95,2275.0,5230000
2020-09-07,tcs,2327.05,0.0167,2343.5,2283.35,2289.0,4620000
2020-09-08,tcs,2348.2,0.0091,2390.45,2327.05,2335.95,7450000
2020-09-09,tcs,2327.65,-0.0088,2359.0,2320.0,2325.0,3870000
2020-09-10,tcs,2331.15,0.0015,2348.5,2324.3,2335.0,2310000
2020-09-11,tcs,2374.1,0.0184,2383.0,2330.15,2330.95,4150000
2020-09-14,tcs,2491.4,0.0494,2505.75,2381.85,2384.1,7510000
2020-09-15,tcs,2491.4,0.0,2538.0,2464.6,2491.4,7320000
2020-09-16,tcs,2503.0,0.0046999999999999,2507.6,2477.3,2488.95,3070000
2020-09-17,tcs,2460.95,-0.0168,2495.75,2450.6,2480.0,4830000
2020-09-18,tcs,2449.9,-0.0045,2500.4,2436.4,2485.0,4179999
2020-09-21,tcs,2465.3,0.0063,2504.9,2452.15,2465.0,4600000
2020-09-22,tcs,2522.95,0.0233999999999999,2555.0,2458.0,2485.0,7500000
2020-09-23,tcs,2467.45,-0.022,2519.85,2409.0,2510.0,7500000
2020-09-24,tcs,2332.25,-0.0548,2450.0,2302.6,2450.0,8430000
2020-09-25,tcs,2422.3,0.0385999999999999,2440.0,2352.1,2368.0,8230000
2020-09-28,tcs,2426.3,0.0017,2444.0,2366.0,2440.0,4350000
2020-09-29,tcs,2488.4,0.0256,2511.05,2426.3,2434.85,7000000
2020-09-30,tcs,2492.3,0.0016,2505.0,2460.0,2489.0,3920000
2020-10-01,tcs,2523.45,0.0125,2540.0,2492.3,2510.0,2610000
2020-10-05,tcs,2705.8,0.0723,2728.1,2603.05,2620.0,17410000
2020-10-06,tcs,2714.3,0.0031,2736.0,2650.1,2736.0,9850000
2020-10-07,tcs,2735.95,0.008,2770.0,2703.0,2742.0,9660000
2020-10-08,tcs,2825.7,0.0327999999999999,2885.0,2800.0,2800.0,19840000
2020-10-09,tcs,2812.95,-0.0045,2829.85,2780.0,2810.0,7740000
2020-10-12,tcs,2830.0,0.0060999999999999,2854.0,2800.75,2815.5,4620000
2020-10-13,tcs,2826.55,-0.0012,2854.9,2812.2,2845.0,4210000
2020-10-14,tcs,2809.6,-0.006,2842.0,2787.55,2842.0,4400000
2020-10-15,tcs,2740.6,-0.0246,2827.75,2727.0,2811.0,6630000
2020-10-16,tcs,2763.3,0.0083,2771.65,2731.3,2750.1,5270000
2020-10-19,tcs,2711.55,-0.0187,2774.0,2706.6,2774.0,3330000
2020-10-20,tcs,2739.0,0.0101,2759.9,2717.95,2725.0,3410000
2020-10-21,tcs,2675.4,-0.0232,2749.0,2663.05,2739.0,4570000
2020-10-22,tcs,2671.15,-0.0016,2686.65,2638.1,2661.0,5260000
2020-10-23,tcs,2686.8,0.0059,2702.0,2670.1,2687.8,3500000
2020-10-26,tcs,2688.2,0.0005,2709.95,2670.5,2689.95,2670000
2020-10-27,tcs,2630.15,-0.0216,2718.15,2624.1,2699.75,3540000
2020-10-28,tcs,2622.2,-0.003,2655.95,2606.0,2650.0,3570000
2020-10-29,tcs,2632.65,0.004,2655.0,2600.25,2608.0,3110000
2020-10-30,tcs,2664.85,0.0121999999999999,2674.35,2621.6,2636.1,3430000
2020-11-02,tcs,2604.6,-0.0226,2664.85,2600.05,2660.0,2570000
2020-11-03,tcs,2633.6,0.0111,2665.0,2601.05,2604.0,2880000
2020-11-04,tcs,2653.15,0.0074,2721.85,2610.0,2610.0,4890000
2020-11-05,tcs,2685.7,0.0123,2710.0,2667.0,2685.0,2820000
2020-11-06,tcs,2707.45,0.0081,2713.25,2681.3,2699.0,3880000
2020-11-09,tcs,2726.6,0.0070999999999999,2744.0,2695.1,2731.1,3650000
2020-11-10,tcs,2649.6,-0.0282,2713.15,2638.35,2697.2,4760000
2020-11-11,tcs,2687.8,0.0144,2692.8,2643.4,2667.95,3240000
2020-11-12,tcs,2671.05,-0.0062,2713.0,2661.75,2686.0,2440000
2020-11-13,tcs,2656.85,-0.0053,2664.9,2636.0,2655.75,2550000
2020-11-17,tcs,2666.05,0.0034999999999999,2695.0,2650.05,2695.0,2830000
2020-11-18,tcs,2626.65,-0.0148,2664.2,2607.05,2661.0,2890000
2020-11-19,tcs,2636.9,0.0039,2676.15,2630.85,2637.0,4170000
2020-11-20,tcs,2660.25,0.0089,2676.0,2627.55,2655.0,2710000
2020-11-23,tcs,2724.25,0.0241,2730.0,2665.0,2690.0,3710000
2020-11-24,tcs,2722.05,-0.0008,2743.0,2705.0,2734.4,3120000
2020-11-25,tcs,2701.3,-0.0076,2732.95,2688.2,2729.0,3300000
2020-11-26,tcs,2720.6,0.0070999999999999,2730.95,2680.0,2686.0,2340000
2020-11-27,tcs,2679.65,-0.0151,2717.7,2669.05,2705.0,6090000
2020-12-01,tcs,2726.8,0.0176,2735.9,2624.45,2679.0,3610000
2020-12-02,tcs,2749.55,0.0083,2754.7,2702.45,2719.0,2510000
2020-12-03,tcs,2709.45,-0.0146,2773.9,2700.8,2773.9,2850000
2020-12-04,tcs,2727.55,0.0067,2738.85,2699.0,2710.8,2690000
2020-12-07,tcs,2737.7,0.0037,2744.0,2706.15,2715.0,2000000
2020-12-08,tcs,2797.3,0.0218,2805.55,2732.45,2740.0,4280000
2020-12-09,tcs,2810.8,0.0048,2840.0,2793.15,2815.0,3660000
2020-12-10,tcs,2784.3,-0.0093999999999999,2827.3,2780.25,2818.0,2130000
2020-12-11,tcs,2783.6,-0.0003,2807.7,2764.55,2792.7,1800000
2020-12-14,tcs,2797.7,0.0051,2804.0,2756.25,2802.0,2480000
2020-12-15,tcs,2761.55,-0.0129,2794.7,2755.0,2786.0,2370000
2020-12-16,tcs,2814.2,0.0191,2819.8,2760.45,2779.0,2570000
2020-12-17,tcs,2838.2,0.0085,2853.7,2805.0,2811.0,2860000
2020-12-18,tcs,2861.0,0.008,2898.0,2846.2,2868.0,6080000
2020-12-21,tcs,2820.15,-0.0143,2886.5,2785.0,2861.0,2710000
2020-12-22,tcs,2872.5,0.0186,2883.65,2818.65,2834.0,2880000
2020-12-23,tcs,2908.75,0.0126,2919.0,2865.45,2876.05,2790000
2020-12-24,tcs,2909.35,0.0002,2921.35,2883.2,2909.0,1810000
2020-12-28,tcs,2929.4,0.0069,2949.7,2902.0,2910.0,2110000
2020-12-29,tcs,2930.5,0.0004,2952.0,2920.0,2920.0,1990000
2020-12-30,tcs,2909.3,-0.0072,2947.7,2902.0,2934.4,2640000
2020-12-31,tcs,2862.75,-0.016,2905.0,2845.0,2900.0,4040000
2021-01-01,tcs,2928.25,0.0229,2940.0,2879.0,2880.0,2680000
2021-01-04,tcs,3039.45,0.038,3050.75,2940.95,2950.0,5110000
