Date,High,Chg%,Price,Symbol,Open,Volume,Low
2019-08-20,251.95,-0.0200999999999999,246.5,itc,251.6,15000000,245.45
2019-08-21,246.9,-0.0204999999999999,241.45,itc,246.7,14740000,240.85
2019-08-22,246.0,-0.0058,240.05,itc,242.2,10510000,239.0
2019-08-23,239.45,-0.0165,236.1,itc,239.0,16440000,234.65
2019-08-26,243.45,0.0271,242.5,itc,240.7,12860000,234.95
2019-08-27,246.3,0.0124,245.5,itc,243.95,14530000,242.7
2019-08-28,247.65,0.0018,245.95,itc,246.15,8890000,243.1
2019-08-29,245.45,-0.0192999999999999,241.2,itc,243.95,11110000,240.15
2019-08-30,247.2,0.0184,245.65,itc,242.75,11770000,239.05
2019-09-03,244.45,-0.0167,241.55,itc,244.45,9550000,240.65
2019-09-04,244.55,0.0069999999999999,243.25,itc,241.6,7030000,241.3
2019-09-05,246.9,0.0040999999999999,244.25,itc,242.0,8450000,242.0
2019-09-06,245.85,-0.0014,243.9,itc,244.3,8700000,243.25
2019-09-09,246.5,0.0066,245.5,itc,244.65,9090000,243.2
2019-09-11,245.45,-0.0070999999999999,243.75,itc,244.6,8970000,243.0
2019-09-12,245.0,-0.0123,240.75,itc,244.3,8080000,240.0
2019-09-13,242.45,-0.0034999999999999,239.9,itc,241.0,14030000,238.6
2019-09-16,240.85,-0.0021,239.4,itc,239.5,7080000,238.3
2019-09-17,240.1,-0.0092,237.2,itc,239.8,10670000,236.8
2019-09-18,242.3,0.0086,239.25,itc,237.7,19960000,234.05
2019-09-19,239.95,-0.0107,236.7,itc,239.95,8480000,236.1
2019-09-20,248.5,0.0056999999999999,238.05,itc,237.0,63570000,234.3
2019-09-23,260.5,0.0706,254.85,itc,250.0,52040000,249.9
2019-09-24,258.0,0.0045,256.0,itc,255.0,17170000,253.8
2019-09-25,256.25,-0.033,247.55,itc,255.1,20600000,242.7
