,Date,Price,Open,High,Low,Volume,Chg%
83,"Nov 18, 2022",4106.05,4138.0,4138.0,4061.1,281.22K,-0.46%
84,"Nov 17, 2022",4125.2,4120.0,4150.0,4105.15,238.48K,-0.15%
85,"Nov 16, 2022",4131.5,4126.75,4145.0,4093.75,149.92K,-0.19%
86,"Nov 15, 2022",4139.35,4124.5,4153.6,4083.25,325.88K,0.86%
87,"Nov 14, 2022",4103.95,4100.0,4153.5,4074.6,336.12K,0.13%
88,"Nov 11, 2022",4098.65,4155.35,4177.0,4085.0,344.56K,-0.87%
89,"Nov 10, 2022",4134.65,4152.6,4189.65,4108.3,417.58K,-0.97%
90,"Nov 09, 2022",4175.35,4140.0,4237.0,4140.0,1.20M,0.87%
91,"Nov 07, 2022",4139.25,3930.05,4190.0,3930.05,3.14M,8.81%
92,"Nov 04, 2022 E",3804.2,3748.05,3814.95,3746.15,258.49K,1.50%
93,"Nov 03, 2022",3748.05,3707.0,3760.55,3705.45,140.99K,0.65%
94,"Nov 02, 2022",3723.95,3788.0,3794.4,3714.3,185.47K,-1.69%
95,"Nov 01, 2022",3788.0,3780.0,3808.6,3755.05,338.87K,0.57%
96,"Oct 31, 2022",3766.55,3788.0,3800.0,3739.35,198.32K,-0.30%
97,"Oct 28, 2022",3777.7,3767.0,3792.0,3732.0,215.01K,0.60%
98,"Oct 27, 2022",3755.3,3714.0,3769.9,3701.3,317.97K,1.14%
99,"Oct 25, 2022",3713.1,3804.0,3804.9,3690.0,228.57K,-2.33%
100,"Oct 24, 2022",3801.85,3799.0,3835.6,3712.0,32.85K,0.24%
101,"Oct 21, 2022",3792.7,3793.0,3814.55,3761.6,404.96K,0.07%
102,"Oct 20, 2022",3790.15,3763.0,3802.9,3747.65,230.08K,0.57%
103,"Oct 19, 2022",3768.5,3770.0,3789.5,3742.0,182.28K,0.04%
104,"Oct 18, 2022",3766.85,3796.6,3804.95,3748.6,189.87K,-0.29%
105,"Oct 17, 2022",3777.7,3801.9,3801.9,3752.55,93.32K,-0.49%
106,"Oct 14, 2022",3796.25,3800.1,3814.9,3769.25,350.14K,0.31%
107,"Oct 13, 2022",3784.6,3771.5,3794.0,3748.9,156.77K,0.57%
108,"Oct 12, 2022",3763.0,3746.55,3774.4,3726.35,271.16K,0.94%
109,"Oct 11, 2022",3727.9,3816.85,3820.7,3718.0,202.64K,-1.84%
110,"Oct 10, 2022",3797.85,3750.0,3812.0,3717.0,185.20K,0.32%
111,"Oct 07, 2022",3785.65,3776.0,3795.0,3732.25,318.47K,0.48%
112,"Oct 06, 2022",3767.55,3837.25,3847.65,3760.7,308.22K,-1.33%
113,"Oct 04, 2022",3818.15,3807.0,3826.65,3775.55,153.84K,1.31%
114,"Oct 03, 2022",3768.95,3862.0,3878.2,3753.8,251.83K,-1.93%
115,"Sep 30, 2022",3843.05,3870.0,3887.65,3820.05,309.90K,-0.56%
116,"Sep 29, 2022",3864.5,3871.45,3873.0,3810.0,450.21K,0.29%
117,"Sep 28, 2022",3853.2,3817.9,3868.0,3795.6,364.92K,0.76%
118,"Sep 27, 2022",3824.15,3806.45,3889.8,3800.0,584.76K,0.97%
119,"Sep 26, 2022",3787.5,3796.7,3827.85,3775.5,626.88K,-0.24%
120,"Sep 23, 2022",3796.7,3825.95,3842.8,3782.35,326.58K,-0.76%
121,"Sep 22, 2022",3825.95,3764.0,3835.45,3751.0,687.17K,1.60%
122,"Sep 21, 2022",3765.65,3646.0,3789.0,3637.0,773.84K,3.15%
123,"Sep 20, 2022",3650.6,3610.35,3665.0,3602.0,346.60K,1.62%
124,"Sep 19, 2022",3592.35,3635.0,3642.15,3564.1,211.80K,-1.30%
125,"Sep 16, 2022",3639.55,3703.55,3741.4,3621.1,559.14K,-2.20%
126,"Sep 15, 2022",3721.55,3765.0,3789.0,3713.05,311.46K,-0.68%
127,"Sep 14, 2022",3747.0,3708.0,3761.7,3708.0,389.25K,-0.28%
128,"Sep 13, 2022",3757.7,3665.0,3765.0,3665.0,398.87K,2.34%
129,"Sep 12, 2022",3671.85,3640.2,3697.95,3640.2,212.69K,0.61%
130,"Sep 09, 2022",3649.5,3685.5,3700.0,3641.85,134.49K,-0.63%
131,"Sep 08, 2022",3672.65,3683.0,3687.0,3632.9,384.83K,0.13%
132,"Sep 07, 2022",3667.9,3600.0,3674.8,3588.0,287.73K,1.64%
133,"Sep 06, 2022",3608.8,3672.0,3692.6,3595.0,390.75K,-1.47%
134,"Sep 05, 2022",3662.6,3681.0,3715.0,3658.1,234.23K,-1.12%
135,"Sep 02, 2022",3704.25,3736.75,3758.9,3700.0,202.15K,-0.37%
136,"Sep 01, 2022",3718.15,3730.0,3745.4,3672.1,314.89K,-0.79%
137,"Aug 30, 2022",3747.75,3717.0,3766.15,3717.0,467.34K,1.08%
138,"Aug 29, 2022",3707.65,3618.0,3730.0,3585.25,525.68K,1.58%
139,"Aug 26, 2022",3650.15,3664.85,3668.0,3627.1,220.80K,0.10%
140,"Aug 25, 2022",3646.6,3677.45,3678.2,3640.0,208.58K,-0.34%
141,"Aug 24, 2022",3659.15,3677.0,3688.0,3636.45,187.72K,-0.53%
142,"Aug 23, 2022",3678.7,3650.0,3704.95,3638.0,189.15K,0.06%
143,"Aug 22, 2022",3676.45,3662.55,3733.0,3635.05,366.37K,0.38%
144,"Aug 19, 2022",3662.55,3693.05,3709.45,3642.45,177.96K,-0.83%
145,"Aug 18, 2022",3693.05,3712.0,3726.95,3681.05,232.26K,-0.33%
146,"Aug 17, 2022",3705.2,3693.0,3714.95,3681.15,353.94K,0.40%
147,"Aug 16, 2022",3690.45,3678.05,3723.95,3675.0,239.51K,0.84%
148,"Aug 12, 2022",3659.75,3650.0,3667.3,3607.65,228.59K,0.53%
149,"Aug 11, 2022",3640.3,3666.0,3682.8,3632.2,167.07K,-0.20%
150,"Aug 10, 2022",3647.75,3640.0,3674.8,3624.05,191.22K,0.45%
151,"Aug 08, 2022",3631.4,3688.1,3701.9,3612.8,310.09K,-1.54%
152,"Aug 05, 2022",3688.1,3745.0,3835.9,3678.85,798.85K,-2.30%
153,"Aug 04, 2022 E",3775.05,3762.75,3792.0,3726.0,506.67K,0.13%
154,"Aug 03, 2022",3770.0,3780.0,3793.35,3726.05,428.09K,-0.48%
155,"Aug 02, 2022",3788.15,3875.0,3909.0,3758.1,355.86K,-1.75%
156,"Aug 01, 2022",3855.65,3900.4,3916.0,3838.2,323.13K,-1.15%
157,"Jul 29, 2022",3900.4,3883.0,3949.35,3876.9,418.97K,0.80%
158,"Jul 28, 2022",3869.35,3863.5,3882.0,3836.4,316.01K,0.38%
159,"Jul 27, 2022",3854.55,3800.0,3863.9,3781.15,200.26K,1.25%
160,"Jul 26, 2022",3807.15,3900.0,3900.0,3795.5,267.53K,-2.03%
161,"Jul 25, 2022",3885.9,3871.45,3915.0,3850.0,290.16K,0.37%
162,"Jul 22, 2022",3871.45,3860.0,3929.0,3843.65,433.42K,0.41%
163,"Jul 21, 2022",3855.5,3844.0,3865.75,3821.0,282.10K,0.71%
164,"Jul 20, 2022",3828.3,3805.0,3849.0,3793.85,440.50K,1.08%
165,"Jul 19, 2022",3787.45,3774.95,3797.1,3742.3,228.97K,0.33%
166,"Jul 18, 2022",3774.95,3860.0,3880.0,3759.0,455.40K,-1.92%
167,"Jul 15, 2022",3848.9,3785.0,3862.8,3779.1,660.79K,1.98%
168,"Jul 14, 2022",3774.15,3726.0,3789.0,3713.05,265.73K,1.29%
169,"Jul 13, 2022",3726.0,3731.05,3762.1,3712.1,164.38K,0.01%
170,"Jul 12, 2022",3725.5,3783.0,3787.85,3716.15,283.59K,-1.84%
171,"Jul 11, 2022",3795.4,3829.2,3840.4,3780.0,208.60K,-0.56%
172,"Jul 08, 2022",3816.95,3830.0,3850.95,3792.5,379.51K,0.18%
173,"Jul 07, 2022",3810.25,3828.0,3882.1,3799.85,519.62K,-0.54%
174,"Jul 06, 2022",3830.8,3650.15,3840.9,3642.25,1.04M,4.76%
175,"Jul 05, 2022",3656.6,3709.0,3714.0,3636.0,612.52K,-1.18%
176,"Jul 04, 2022",3700.45,3575.0,3713.45,3575.0,614.36K,3.24%
177,"Jul 01, 2022",3584.35,3412.0,3600.0,3412.0,292.49K,3.40%
178,"Jun 30, 2022",3466.4,3380.0,3483.15,3380.0,479.31K,1.83%
179,"Jun 29, 2022",3404.15,3434.7,3455.6,3360.0,374.48K,-0.89%
180,"Jun 28, 2022",3434.7,3455.0,3469.9,3388.05,182.57K,-0.71%
181,"Jun 27, 2022",3459.1,3502.0,3505.95,3447.25,419.73K,-0.30%
182,"Jun 24, 2022",3469.35,3429.0,3504.95,3429.0,301.13K,1.70%
183,"Jun 23, 2022",3411.45,3414.95,3447.85,3390.5,351.31K,0.23%
184,"Jun 22, 2022",3403.65,3412.0,3454.9,3386.2,170.85K,-0.75%
185,"Jun 21, 2022",3429.3,3378.6,3472.85,3375.05,223.64K,1.50%
186,"Jun 20, 2022 D",3378.6,3300.0,3399.9,3270.95,364.70K,1.40%
187,"Jun 17, 2022",3332.1,3390.4,3390.4,3300.3,527.37K,-1.72%
188,"Jun 16, 2022",3390.4,3400.1,3431.9,3372.05,481.51K,0.15%
189,"Jun 15, 2022",3385.4,3388.0,3402.9,3352.05,245.70K,0.08%
190,"Jun 14, 2022",3382.85,3359.55,3393.0,3330.05,224.65K,0.71%
191,"Jun 13, 2022",3359.0,3339.0,3375.0,3310.95,463.90K,-0.06%
192,"Jun 10, 2022",3360.85,3316.0,3372.25,3301.1,503.82K,0.41%
193,"Jun 09, 2022",3347.25,3361.15,3382.05,3306.0,347.35K,-0.42%
194,"Jun 08, 2022",3361.5,3385.0,3402.6,3310.0,320.10K,-0.65%
195,"Jun 07, 2022",3383.45,3465.0,3478.9,3354.0,338.02K,-3.11%
196,"Jun 06, 2022",3491.95,3530.0,3535.0,3450.05,153.89K,-1.08%
197,"Jun 03, 2022",3530.0,3575.0,3597.1,3493.0,271.46K,-1.32%
198,"Jun 02, 2022",3577.05,3570.0,3583.8,3505.75,213.10K,0.73%
199,"Jun 01, 2022",3551.3,3649.1,3669.75,3533.0,241.39K,-2.65%
200,"May 31, 2022",3647.8,3576.6,3700.0,3555.25,562.99K,2.00%
201,"May 30, 2022",3576.25,3561.4,3617.65,3541.6,213.50K,0.52%
202,"May 27, 2022",3557.6,3583.0,3583.35,3510.25,165.72K,-0.09%
203,"May 26, 2022",3560.95,3550.0,3577.85,3513.5,545.26K,1.26%
204,"May 25, 2022",3516.5,3491.7,3525.0,3472.15,286.55K,1.33%
205,"May 24, 2022",3470.45,3515.0,3518.0,3440.0,230.53K,-0.48%
206,"May 23, 2022",3487.05,3451.25,3538.0,3451.25,524.98K,1.07%
207,"May 20, 2022",3450.25,3360.0,3463.8,3352.0,525.53K,3.55%
208,"May 19, 2022",3332.05,3365.0,3388.6,3308.05,394.06K,-1.84%
209,"May 18, 2022",3394.35,3350.0,3432.65,3350.0,435.71K,0.76%
210,"May 17, 2022",3368.85,3289.0,3382.9,3285.45,277.19K,2.56%
211,"May 16, 2022",3284.9,3337.0,3337.95,3253.4,270.77K,0.20%
212,"May 13, 2022",3278.5,3225.0,3321.0,3225.0,326.76K,1.92%
213,"May 12, 2022",3216.85,3225.5,3239.95,3156.9,310.94K,-1.32%
214,"May 11, 2022",3259.85,3240.0,3283.8,3195.0,269.58K,0.41%
215,"May 10, 2022",3246.55,3261.0,3320.6,3235.0,285.19K,-0.17%
216,"May 09, 2022",3252.05,3282.5,3338.3,3225.0,403.41K,-1.69%
217,"May 06, 2022",3307.8,3245.0,3323.85,3187.1,560.37K,0.94%
218,"May 05, 2022",3277.0,3410.0,3423.55,3260.0,623.10K,-3.20%
219,"May 04, 2022",3385.45,3340.0,3596.0,3328.15,2.87M,3.49%
220,"May 02, 2022 E",3271.3,3242.0,3284.9,3203.0,215.78K,-0.24%
221,"Apr 29, 2022",3279.25,3360.1,3370.9,3266.5,259.40K,-2.34%
222,"Apr 28, 2022",3357.9,3270.0,3391.55,3263.1,322.55K,0.59%
223,"Apr 27, 2022",3338.25,3350.0,3384.7,3312.15,248.77K,-1.02%
224,"Apr 26, 2022",3372.7,3308.3,3402.0,3301.3,398.55K,2.33%
225,"Apr 25, 2022",3295.9,3280.0,3347.05,3132.05,630.31K,-2.03%
226,"Apr 22, 2022",3364.1,3341.3,3377.5,3325.0,148.49K,0.13%
227,"Apr 21, 2022",3359.9,3297.0,3369.95,3274.4,152.21K,1.69%
228,"Apr 20, 2022",3304.2,3266.0,3335.0,3242.0,235.57K,1.11%
229,"Apr 19, 2022",3267.9,3343.9,3388.0,3245.3,296.68K,-2.27%
230,"Apr 18, 2022",3343.9,3345.0,3367.9,3306.05,197.88K,-0.17%
231,"Apr 13, 2022",3349.65,3340.0,3388.0,3340.0,205.85K,0.17%
232,"Apr 12, 2022",3344.1,3340.0,3364.9,3302.3,238.04K,-0.20%
233,"Apr 11, 2022",3350.65,3347.9,3370.0,3297.05,186.13K,0.08%
234,"Apr 08, 2022",3347.9,3287.0,3354.3,3287.0,168.95K,1.63%
235,"Apr 07, 2022",3294.1,3275.0,3322.0,3265.65,302.70K,0.35%
236,"Apr 06, 2022",3282.5,3282.0,3295.0,3254.65,245.11K,-0.63%
237,"Apr 05, 2022",3303.4,3280.0,3314.95,3271.9,236.85K,1.02%
238,"Apr 04, 2022",3270.0,3230.0,3276.4,3215.0,275.39K,1.22%
239,"Apr 01, 2022",3230.65,3210.0,3237.9,3191.65,260.71K,0.76%
240,"Mar 31, 2022",3206.4,3149.3,3218.5,3147.3,413.90K,1.84%
241,"Mar 30, 2022",3148.4,3123.65,3160.0,3114.65,450.27K,1.44%
242,"Mar 29, 2022",3103.8,3112.0,3134.0,3090.2,359.32K,0.29%
243,"Mar 28, 2022",3094.8,3094.5,3118.95,3060.05,310.24K,0.01%
244,"Mar 25, 2022",3094.5,3110.0,3122.75,3074.1,339.04K,-0.30%
245,"Mar 24, 2022",3103.85,3087.0,3130.0,3080.55,459.23K,0.05%
246,"Mar 23, 2022",3102.25,3167.4,3173.85,3092.0,1.04M,-1.78%
247,"Mar 22, 2022",3158.4,3230.0,3250.0,3132.25,583.82K,-2.44%
248,"Mar 21, 2022",3237.55,3350.0,3350.0,3230.0,354.46K,-3.53%
249,"Mar 17, 2022",3355.95,3322.0,3362.0,3300.55,436.22K,1.28%
250,"Mar 16, 2022",3313.65,3244.0,3318.35,3232.25,239.52K,2.82%
251,"Mar 15, 2022",3222.85,3186.0,3249.0,3181.65,258.64K,1.16%
252,"Mar 14, 2022",3185.85,3199.9,3215.0,3145.1,335.29K,-0.44%
253,"Mar 11, 2022",3199.9,3250.0,3256.6,3192.8,362.09K,-0.72%
254,"Mar 10, 2022",3222.95,3225.0,3248.0,3144.8,490.46K,3.17%
255,"Mar 09, 2022",3123.85,3144.0,3170.0,3093.7,483.47K,0.32%
256,"Mar 08, 2022",3113.75,3115.0,3180.0,3050.0,541.97K,-1.26%
257,"Mar 07, 2022",3153.45,3300.0,3300.55,3138.55,711.48K,-6.46%
258,"Mar 04, 2022",3371.35,3350.0,3394.85,3275.0,331.94K,0.15%
259,"Mar 03, 2022",3366.4,3405.0,3439.55,3350.0,429.89K,-0.75%
260,"Mar 02, 2022",3391.75,3420.95,3420.95,3371.75,416.58K,-1.04%
261,"Feb 28, 2022",3427.45,3405.0,3440.0,3327.35,426.93K,0.14%
262,"Feb 25, 2022",3422.75,3435.0,3444.0,3350.4,722.64K,-0.67%
263,"Feb 24, 2022",3446.0,3439.5,3504.0,3414.0,530.00K,-1.86%
264,"Feb 23, 2022",3511.15,3497.75,3530.0,3470.0,326.85K,0.61%
265,"Feb 22, 2022",3489.75,3405.0,3498.0,3405.0,246.37K,0.42%
266,"Feb 21, 2022",3475.25,3431.1,3500.0,3430.0,138.29K,-0.18%
267,"Feb 18, 2022",3481.65,3450.0,3495.0,3444.15,121.16K,0.51%
268,"Feb 17, 2022",3464.1,3482.6,3483.0,3430.0,173.36K,0.06%
269,"Feb 16, 2022",3462.0,3480.0,3498.8,3435.0,190.57K,-0.46%
270,"Feb 15, 2022",3477.9,3425.0,3490.0,3400.0,209.07K,2.35%
271,"Feb 14, 2022",3398.0,3428.0,3455.0,3388.05,209.83K,-2.37%
272,"Feb 11, 2022",3480.55,3499.0,3509.35,3429.0,340.22K,-1.53%
273,"Feb 10, 2022",3534.55,3522.0,3543.85,3485.0,172.09K,0.49%
274,"Feb 09, 2022",3517.35,3509.0,3540.7,3473.45,172.75K,1.26%
275,"Feb 08, 2022",3473.45,3441.0,3490.0,3418.4,363.86K,0.72%
276,"Feb 07, 2022",3448.6,3561.95,3579.8,3440.0,279.19K,-3.18%
277,"Feb 04, 2022",3562.0,3583.45,3593.7,3540.0,162.67K,-0.01%
278,"Feb 03, 2022",3562.4,3622.0,3652.0,3555.0,203.98K,-1.62%
279,"Feb 02, 2022",3621.05,3670.0,3670.0,3604.8,209.93K,-0.97%
280,"Feb 01, 2022",3656.6,3560.0,3710.0,3545.05,631.48K,3.43%
281,"Jan 31, 2022",3535.3,3510.0,3636.0,3510.0,462.84K,0.73%
282,"Jan 28, 2022 E",3509.65,3494.15,3595.0,3494.15,249.03K,0.44%
283,"Jan 27, 2022",3494.15,3535.0,3535.0,3435.65,353.61K,-1.28%
284,"Jan 25, 2022",3539.3,3502.0,3565.45,3430.25,306.41K,0.44%
285,"Jan 24, 2022",3523.85,3610.0,3626.55,3505.0,240.60K,-2.61%
286,"Jan 21, 2022",3618.3,3606.0,3629.0,3575.7,162.59K,0.36%
287,"Jan 20, 2022",3605.15,3590.0,3624.0,3576.5,173.55K,0.83%
288,"Jan 19, 2022",3575.65,3620.0,3627.55,3565.0,129.23K,-1.28%
289,"Jan 18, 2022",3621.9,3668.0,3694.7,3611.1,168.10K,-1.18%
290,"Jan 17, 2022",3665.15,3697.0,3712.8,3642.35,170.22K,-1.26%
291,"Jan 14, 2022",3712.05,3749.05,3754.9,3695.3,97.01K,-0.99%
292,"Jan 13, 2022",3749.05,3700.2,3759.95,3691.3,129.14K,1.32%
293,"Jan 12, 2022",3700.2,3750.0,3759.75,3691.0,311.10K,-1.15%
294,"Jan 11, 2022",3743.35,3768.3,3800.95,3738.1,206.01K,-0.66%
295,"Jan 10, 2022",3768.3,3737.35,3778.0,3727.9,351.45K,0.83%
296,"Jan 07, 2022",3737.35,3685.0,3742.0,3682.85,241.91K,1.69%
297,"Jan 06, 2022",3675.1,3659.7,3686.95,3625.8,340.35K,0.42%
298,"Jan 05, 2022",3659.7,3638.0,3689.0,3633.05,245.40K,0.58%
299,"Jan 04, 2022",3638.45,3623.0,3643.85,3610.0,317.25K,0.58%
300,"Jan 03, 2022",3617.55,3610.0,3626.0,3582.2,149.69K,0.32%
301,"Dec 31, 2021",3606.0,3586.0,3623.2,3569.05,244.21K,0.90%
302,"Dec 30, 2021",3573.9,3570.0,3586.0,3526.05,167.01K,0.40%
303,"Dec 29, 2021",3559.6,3550.65,3569.8,3525.2,163.74K,0.25%
304,"Dec 28, 2021",3550.65,3531.0,3562.0,3511.1,99.50K,1.07%
305,"Dec 27, 2021",3513.2,3540.0,3544.55,3506.7,94.11K,-0.79%
306,"Dec 24, 2021",3541.3,3560.0,3565.0,3519.0,136.78K,-0.37%
307,"Dec 23, 2021",3554.6,3503.1,3560.0,3502.0,163.29K,1.65%
308,"Dec 22, 2021",3497.0,3522.0,3538.6,3484.6,257.61K,-0.25%
309,"Dec 21, 2021",3505.75,3473.9,3541.35,3461.05,222.99K,0.97%
310,"Dec 20, 2021",3471.9,3522.0,3530.0,3430.1,382.14K,-1.82%
311,"Dec 17, 2021",3536.15,3546.0,3556.0,3500.0,307.40K,-0.69%
312,"Dec 16, 2021",3560.6,3550.0,3571.65,3536.65,121.78K,0.54%
313,"Dec 15, 2021",3541.6,3571.0,3579.6,3521.5,152.08K,-1.06%
314,"Dec 14, 2021",3579.65,3580.0,3597.45,3543.05,297.87K,-0.25%
315,"Dec 13, 2021",3588.75,3641.0,3658.35,3576.95,311.90K,-1.20%
316,"Dec 10, 2021",3632.45,3623.9,3642.0,3604.4,190.38K,0.24%
317,"Dec 09, 2021",3623.9,3565.0,3634.45,3564.0,284.12K,1.35%
318,"Dec 08, 2021",3575.75,3489.95,3582.45,3483.0,326.19K,2.92%
319,"Dec 07, 2021",3474.2,3502.05,3529.0,3467.0,254.45K,-0.63%
320,"Dec 06, 2021",3496.2,3556.0,3581.1,3490.0,165.99K,-1.62%
321,"Dec 03, 2021",3553.75,3557.0,3593.45,3550.0,313.99K,-0.69%
322,"Dec 02, 2021",3578.5,3540.0,3607.3,3530.0,377.04K,1.22%
323,"Dec 01, 2021",3535.25,3550.5,3606.7,3528.0,312.86K,-0.29%
324,"Nov 30, 2021",3545.5,3514.0,3565.0,3501.1,633.38K,0.48%
325,"Nov 29, 2021",3528.6,3550.0,3550.0,3469.1,281.08K,-0.75%
326,"Nov 26, 2021",3555.3,3560.0,3635.1,3533.95,372.53K,-0.51%
327,"Nov 25, 2021",3573.4,3610.5,3633.8,3566.0,232.78K,-1.38%
328,"Nov 24, 2021",3623.35,3660.0,3674.0,3610.0,149.03K,-1.06%
329,"Nov 23, 2021",3662.15,3577.8,3670.0,3574.0,365.67K,2.25%
330,"Nov 22, 2021",3581.6,3589.0,3628.5,3570.0,364.65K,0.28%
331,"Nov 18, 2021",3571.6,3644.8,3644.8,3555.0,248.83K,-1.20%
332,"Nov 17, 2021",3615.05,3690.75,3699.95,3607.8,251.00K,-2.05%
333,"Nov 16, 2021",3690.75,3751.0,3760.0,3681.0,199.18K,-1.39%
334,"Nov 15, 2021",3742.6,3700.0,3747.6,3674.0,320.67K,1.48%
335,"Nov 12, 2021",3687.95,3668.6,3701.95,3641.25,275.06K,1.22%
336,"Nov 11, 2021",3643.4,3699.1,3718.0,3633.3,298.63K,-1.49%
337,"Nov 10, 2021",3698.5,3629.45,3720.0,3600.0,706.76K,2.12%
338,"Nov 09, 2021",3621.6,3590.0,3639.0,3535.15,1.40M,-2.58%
339,"Nov 08, 2021 E",3717.7,3666.0,3728.85,3620.0,336.94K,1.78%
340,"Nov 04, 2021",3652.6,3658.0,3666.5,3639.35,23.65K,0.63%
341,"Nov 03, 2021",3629.85,3695.0,3699.8,3618.05,185.30K,-1.44%
342,"Nov 02, 2021",3682.9,3680.2,3707.6,3667.05,151.55K,0.13%
343,"Nov 01, 2021",3678.15,3694.0,3700.0,3651.1,139.77K,0.07%
344,"Oct 29, 2021",3675.75,3681.0,3708.95,3641.05,283.54K,-0.17%
345,"Oct 28, 2021",3681.9,3725.0,3728.7,3654.0,193.66K,-0.43%
346,"Oct 27, 2021",3697.85,3700.9,3731.2,3681.45,441.02K,0.14%
347,"Oct 26, 2021",3692.8,3649.0,3705.05,3605.85,326.83K,1.70%
348,"Oct 25, 2021",3631.05,3690.0,3696.55,3617.7,289.03K,-1.60%
349,"Oct 22, 2021",3690.0,3734.0,3760.0,3650.0,192.03K,-0.66%
350,"Oct 21, 2021",3714.35,3798.5,3798.5,3680.0,335.59K,-1.27%
351,"Oct 20, 2021",3762.0,3800.0,3917.35,3740.0,523.00K,-0.89%
352,"Oct 19, 2021",3795.9,3860.35,3868.35,3780.0,282.93K,-1.08%
353,"Oct 18, 2021",3837.35,3960.0,3960.0,3825.0,256.84K,-1.48%
354,"Oct 14, 2021",3894.85,3912.0,3925.0,3881.0,299.08K,0.29%
355,"Oct 13, 2021",3883.7,3871.4,3894.1,3854.5,174.22K,0.41%
356,"Oct 12, 2021",3867.95,3821.0,3874.75,3815.0,253.26K,0.71%
357,"Oct 11, 2021",3840.6,3880.0,3900.75,3831.2,253.05K,-1.10%
358,"Oct 08, 2021",3883.3,3915.0,3929.0,3846.85,316.87K,-0.44%
359,"Oct 07, 2021",3900.6,3959.8,3963.65,3877.45,187.56K,-0.96%
360,"Oct 06, 2021",3938.6,3893.0,3993.15,3882.25,409.84K,1.45%
361,"Oct 05, 2021",3882.2,3894.0,3905.25,3865.5,131.73K,-0.27%
362,"Oct 04, 2021",3892.9,3910.0,3967.25,3881.0,372.75K,-0.72%
363,"Oct 01, 2021",3921.1,3958.8,3958.8,3885.0,181.92K,-0.71%
364,"Sep 30, 2021",3948.95,3972.0,3993.0,3940.3,217.50K,-0.60%
365,"Sep 29, 2021",3972.75,3982.0,4019.9,3959.15,332.45K,-0.77%
366,"Sep 28, 2021",4003.65,4005.2,4068.95,3990.05,354.95K,-0.15%
367,"Sep 27, 2021",4009.6,4049.9,4064.6,4000.0,248.90K,-0.82%
368,"Sep 24, 2021",4042.9,4040.0,4098.95,4030.0,373.61K,0.01%
369,"Sep 23, 2021",4042.35,4060.0,4075.45,4017.5,322.86K,-0.40%
370,"Sep 22, 2021",4058.5,4082.0,4105.0,4049.1,259.94K,-0.42%
371,"Sep 21, 2021",4075.55,4062.2,4111.55,4053.0,424.26K,-0.22%
372,"Sep 20, 2021",4084.5,4035.0,4115.0,4000.0,291.10K,0.81%
373,"Sep 17, 2021",4051.85,4077.4,4115.0,4041.0,621.52K,-0.52%
374,"Sep 16, 2021",4073.05,4086.35,4120.0,4039.8,243.64K,-0.33%
375,"Sep 15, 2021",4086.35,4105.2,4135.0,4071.05,218.16K,-0.37%
376,"Sep 14, 2021",4101.5,4097.0,4153.0,4082.4,419.44K,0.19%
377,"Sep 13, 2021",4093.85,4070.8,4103.0,4058.8,171.20K,0.57%
378,"Sep 09, 2021",4070.8,4058.8,4118.8,4050.1,295.13K,0.23%
379,"Sep 08, 2021",4061.4,4079.8,4087.9,4015.7,236.28K,-0.83%
380,"Sep 07, 2021",4095.45,4096.9,4129.6,4080.0,259.53K,0.40%
381,"Sep 06, 2021",4079.05,4144.4,4149.3,4061.0,312.61K,-1.09%
382,"Sep 03, 2021",4124.2,4105.0,4134.7,4073.15,426.38K,0.93%
383,"Sep 02, 2021",4086.1,4015.0,4104.0,4002.05,525.68K,1.76%
384,"Sep 01, 2021",4015.35,3984.6,4025.9,3963.85,352.46K,0.45%
385,"Aug 31, 2021",3997.5,3995.0,4027.3,3960.0,688.61K,0.28%
386,"Aug 30, 2021",3986.35,3960.0,3993.55,3932.2,466.52K,1.14%
387,"Aug 27, 2021",3941.55,3944.7,3972.95,3911.75,475.52K,0.27%
388,"Aug 26, 2021",3930.9,3825.2,3946.95,3825.2,1.11M,2.29%
389,"Aug 25, 2021",3842.8,3812.2,3898.0,3797.0,360.78K,0.80%
390,"Aug 24, 2021",3812.2,3874.85,3892.0,3795.5,437.17K,-1.40%
391,"Aug 23, 2021",3866.25,3910.0,3964.65,3850.6,645.09K,-0.76%
392,"Aug 20, 2021",3895.95,3640.0,3967.5,3635.3,1.57M,4.71%
393,"Aug 18, 2021",3720.75,3708.8,3730.0,3686.95,426.84K,0.66%
394,"Aug 17, 2021",3696.5,3670.0,3707.6,3668.0,579.15K,1.13%
395,"Aug 16, 2021",3655.3,3570.0,3673.95,3553.05,348.97K,2.12%
396,"Aug 13, 2021",3579.55,3620.8,3644.1,3575.1,323.14K,-1.14%
397,"Aug 12, 2021",3620.8,3634.4,3642.95,3607.5,232.97K,-0.13%
398,"Aug 11, 2021",3625.5,3637.2,3648.95,3571.1,233.12K,-0.32%
399,"Aug 10, 2021",3637.2,3636.1,3644.0,3611.5,249.49K,0.03%
400,"Aug 09, 2021",3636.1,3619.9,3649.0,3606.25,444.71K,0.89%
401,"Aug 06, 2021",3604.0,3611.15,3620.0,3590.1,258.38K,-0.20%
402,"Aug 05, 2021",3611.15,3578.3,3617.7,3547.6,497.15K,0.92%
403,"Aug 04, 2021",3578.3,3579.0,3599.0,3540.0,478.79K,0.14%
404,"Aug 03, 2021",3573.2,3550.0,3579.0,3531.0,1.33M,1.96%
