Date,Low,Volume,Price,Chg%,High,Open
2019-08-13,2491.0,731080,2511.9,-0.0295,2565.0,2565.0
2019-08-14,2470.0,466210,2478.9,-0.0131,2549.7,2549.7
2019-08-16,2442.0,734220,2499.45,0.0083,2505.0,2500.0
2019-08-19,2471.1,586550,2478.4,-0.0084,2520.0,2520.0
2019-08-20,2371.0,1170000,2393.5,-0.0343,2470.0,2470.0
2019-08-21,2300.0,1700000,2384.5,-0.0038,2405.0,2389.0
2019-08-22,2393.0,1250000,2440.75,0.0236,2477.0,2393.5
2019-08-23,2402.2,629500,2466.65,0.0106,2502.0,2425.4
2019-08-26,2483.55,748620,2533.85,0.0272,2547.8,2500.0
2019-08-27,2530.0,2210000,2685.9,0.06,2724.3,2535.35
2019-08-28,2672.05,1150000,2703.1,0.0064,2743.25,2700.0
2019-08-29,2651.5,535370,2676.85,-0.0097,2737.0,2703.2
2019-08-30,2687.5,507780,2701.65,0.0093,2726.45,2690.0
2019-09-03,2683.1,716550,2707.85,0.0023,2763.15,2699.0
2019-09-04,2626.0,752110,2635.45,-0.0266999999999999,2747.55,2710.0
2019-09-05,2640.0,931160,2678.65,0.0163999999999999,2705.0,2651.0
2019-09-06,2646.2,478050,2668.0,-0.004,2721.3,2695.4
2019-09-09,2650.2,298660,2682.7,0.0055,2694.8,2669.9
2019-09-11,2660.0,334010,2666.4,-0.0060999999999999,2704.0,2696.0
2019-09-12,2647.65,310750,2677.0,0.004,2683.15,2666.4
2019-09-13,2642.0,245990,2674.6,-0.0009,2682.0,2681.0
2019-09-16,2646.1,428250,2715.05,0.0151,2730.0,2660.0
2019-09-17,2678.8,604930,2692.45,-0.0083,2740.95,2720.0
2019-09-18,2588.2,832020,2613.85,-0.0292,2668.7,2668.7
2019-09-19,2590.0,499690,2621.8,0.003,2653.2,2618.0
2019-09-20,2602.55,1320000,2867.0,0.0935,2883.0,2633.0
2019-09-23,2951.0,1740000,3053.65,0.0650999999999999,3583.75,2960.0
2019-09-24,3055.0,809420,3080.2,0.0087,3115.0,3100.0
2019-09-25,3001.0,583000,3036.0,-0.0143,3090.3,3079.95
2019-09-26,3050.0,514049,3092.8,0.0187,3105.0,3058.0
2019-09-27,3005.95,432430,3015.1,-0.0250999999999999,3109.7,3100.05
2019-09-30,2930.1,553450,2944.15,-0.0235,3023.95,3010.0
2019-10-01,2900.15,474510,2919.55,-0.0084,2987.4,2952.0
2019-10-03,2850.0,285270,2902.95,-0.0056999999999999,2919.0,2914.8
2019-10-04,2835.1,313500,2845.15,-0.0199,2931.35,2915.0
2019-10-07,2851.45,969710,2953.35,0.038,2968.75,2857.85
2019-10-09,2926.9,1040000,3058.5,0.0356,3074.65,2971.8
2019-10-10,3001.0,422210,3037.75,-0.0068,3061.0,3060.1
2019-10-11,3043.3,510120,3081.95,0.0146,3096.95,3048.9
2019-10-14,3068.95,350920,3109.65,0.009,3124.0,3093.95
2019-10-15,3112.35,583010,3181.1,0.023,3193.65,3129.1
2019-10-16,3155.0,271630,3176.75,-0.0014,3185.0,3185.0
2019-10-17,3160.0,673820,3247.85,0.0224,3266.35,3176.0
2019-10-18,3222.55,230820,3252.35,0.0014,3259.2,3227.85
2019-10-22,3220.1,435840,3248.05,-0.0013,3291.9,3220.1
2019-10-23,3253.0,591910,3294.7,0.0144,3344.5,3260.0
2019-10-24,3260.25,401740,3283.8,-0.0033,3342.0,3312.0
2019-10-25,3247.0,213350,3267.1,-0.0051,3298.85,3298.85
2019-10-27,3259.1,0,3259.1,-0.0024,3259.1,3259.1
2019-10-29,3259.0,458460,3352.5,0.0287,3367.0,3273.0
2019-10-30,3276.0,496660,3290.1,-0.0186,3399.0,3373.0
2019-10-31,3255.0,488890,3266.6,-0.0070999999999999,3343.55,3298.6
2019-11-01,3236.7,320110,3268.55,0.0006,3295.0,3295.0
2019-11-04,3227.0,283140,3239.85,-0.0088,3299.0,3290.0
2019-11-05,3202.3,330790,3231.75,-0.0025,3280.0,3255.0
2019-11-06,3191.0,347320,3227.85,-0.0012,3257.85,3239.85
2019-11-07,3204.9,289000,3223.8,-0.0013,3256.6,3249.0
2019-11-08,3143.0,376180,3158.0,-0.0204,3245.45,3228.0
2019-11-11,3110.0,464910,3119.55,-0.0121999999999999,3195.0,3157.0
2019-11-13,3200.0,1850000,3269.75,0.0481,3299.0,3271.0
2019-11-14,3200.0,515330,3230.8,-0.0118999999999999,3274.9,3274.9
2019-11-15,3185.15,261410,3195.55,-0.0109,3260.0,3230.2
2019-11-18,3126.0,429860,3140.9,-0.0171,3217.15,3203.0
2019-11-19,3110.0,261350,3120.35,-0.0065,3158.35,3140.9
2019-11-20,3060.0,504340,3116.3,-0.0013,3135.0,3120.0
2019-11-21,3061.65,295650,3072.65,-0.0139999999999999,3113.0,3113.0
2019-11-22,3016.15,349620,3022.65,-0.0163,3072.0,3062.25
2019-11-25,3004.3,437140,3040.6,0.0059,3045.0,3025.5
2019-11-26,3041.0,620960,3055.25,0.0048,3083.0,3048.0
2019-11-27,3060.0,235620,3091.1,0.0116999999999999,3100.0,3060.0
2019-11-28,3060.0,234710,3098.25,0.0023,3110.4,3110.4
2019-11-29,3050.0,221120,3057.7,-0.0131,3095.0,3085.0
2019-12-02,3051.55,387670,3069.7,0.0039,3089.95,3057.7
2019-12-03,3027.15,522270,3048.3,-0.0069999999999999,3116.0,3069.7
2019-12-04,3023.55,263760,3049.25,0.0003,3067.35,3039.9
2019-12-05,3041.0,278360,3082.9,0.011,3094.65,3064.4
2019-12-06,3059.7,206990,3069.6,-0.0043,3098.2,3090.05
2019-12-09,3047.45,206620,3058.4,-0.0036,3084.8,3084.8
2019-12-10,3042.1,185130,3059.35,0.0003,3079.0,3066.05
2019-12-11,3030.3,315340,3041.0,-0.006,3064.0,3052.1
2019-12-12,3030.2,254610,3073.55,0.0107,3080.0,3048.6
2019-12-13,3035.0,249100,3054.4,-0.0062,3096.0,3095.0
2019-12-16,3042.75,369760,3050.9,-0.0011,3087.85,3059.9
2019-12-17,3050.0,212810,3071.95,0.0069,3075.5,3060.0
2019-12-18,3053.35,405980,3099.2,0.0089,3121.15,3070.0
2019-12-19,3090.05,259890,3112.75,0.0044,3123.0,3097.9
2019-12-20,3062.45,766340,3122.25,0.0031,3155.95,3095.0
2019-12-23,3077.8,259920,3091.8,-0.0098,3129.7,3100.0
2019-12-24,3084.0,166800,3091.05,-0.0002,3114.45,3096.0
2019-12-26,3054.15,189040,3062.3,-0.0093,3118.0,3090.0
2019-12-27,3021.0,407650,3042.1,-0.0066,3082.0,3079.0
2019-12-30,3035.1,182860,3047.35,0.0017,3065.0,3050.0
2019-12-31,3020.0,190890,3027.8,-0.0064,3066.8,3046.0
2020-01-01,3027.4,110560,3039.65,0.0039,3053.0,3044.7
2020-01-02,3043.05,138430,3053.4,0.0045,3065.0,3047.0
2020-01-03,3025.65,168310,3038.8,-0.0048,3060.0,3045.0
2020-01-06,2995.05,181160,3022.05,-0.0055,3032.15,3030.0
2020-01-07,3028.0,159310,3036.6,0.0048,3054.0,3033.9
2020-01-08,2995.0,194020,3023.6,-0.0043,3038.7,3020.0
2020-01-09,2995.1,434270,3001.1,-0.0074,3049.0,3047.2
2020-01-10,2978.05,526250,2989.75,-0.0038,3015.0,3014.95
2020-01-13,2987.3,420790,3045.1,0.0185,3056.25,2995.0
2020-01-14,3037.15,653300,3105.15,0.0197,3119.0,3058.0
2020-01-15,3092.9,438960,3114.2,0.0029,3133.95,3120.0
2020-01-16,3115.0,768870,3150.25,0.0116,3160.0,3116.0
2020-01-17,3114.35,294060,3124.45,-0.0081999999999999,3169.0,3155.0
2020-01-20,3104.4,203110,3110.45,-0.0045,3143.0,3143.0
2020-01-21,3077.25,220940,3111.25,0.0003,3130.0,3100.0
2020-01-22,3088.9,248580,3106.35,-0.0016,3138.7,3125.5
2020-01-23,3068.1,203030,3112.95,0.0021,3122.9,3103.85
2020-01-24,3112.05,580190,3192.5,0.0256,3212.95,3113.15
2020-01-27,3155.0,322450,3174.2,-0.0056999999999999,3210.0,3187.0
2020-01-28,3136.5,292580,3181.25,0.0022,3209.9,3182.9
2020-01-29,3190.05,434880,3214.2,0.0104,3245.5,3200.0
2020-01-30,3192.45,337850,3210.7,-0.0011,3234.7,3208.95
2020-01-31,3186.85,468850,3200.7,-0.0031,3274.6,3242.7
2020-02-01,3080.0,237500,3097.6,-0.0322,3220.0,3188.55
2020-02-03,3092.35,657500,3230.05,0.0428,3249.0,3097.6
2020-02-04,3188.0,511590,3232.5,0.0008,3300.0,3235.0
2020-02-05,3243.7,423730,3255.95,0.0073,3318.0,3269.8
2020-02-06,3236.35,410630,3252.2,-0.0012,3293.0,3260.35
2020-02-07,3237.1,450060,3251.4,-0.0002,3296.0,3256.0
2020-02-10,3125.0,969120,3155.6,-0.0295,3280.0,3270.0
2020-02-11,3124.2,507520,3134.7,-0.0066,3198.8,3179.95
2020-02-12,3124.2,669150,3136.8,0.0007,3209.0,3124.2
2020-02-13,3105.2,319420,3135.2,-0.0005,3143.65,3132.0
2020-02-14,3090.3,270510,3096.65,-0.0123,3159.0,3116.0
2020-02-17,3072.05,224910,3084.1,-0.0040999999999999,3112.3,3095.0
2020-02-18,3020.0,453170,3066.45,-0.0056999999999999,3080.0,3080.0
2020-02-19,3040.0,462920,3082.25,0.0052,3111.0,3082.1
2020-02-20,3052.25,270720,3059.4,-0.0074,3123.45,3079.8
2020-02-24,3005.0,427350,3036.2,-0.0076,3065.0,3059.0
2020-02-25,3018.0,350420,3033.55,-0.0009,3078.0,3040.0
2020-02-26,3016.7,366300,3041.35,0.0026,3069.9,3025.1
2020-02-27,2960.0,652390,3026.05,-0.005,3100.0,3036.95
2020-02-28,2917.0,619510,2970.2,-0.0185,3020.0,2983.0
2020-03-02,2925.0,348150,2949.1,-0.0070999999999999,3053.95,2995.0
2020-03-03,2965.0,399770,3026.5,0.0262,3045.5,2970.0
2020-03-04,3028.0,368500,3063.05,0.0121,3080.0,3048.0
2020-03-05,3076.1,720100,3127.15,0.0209,3165.0,3082.6
2020-03-06,3013.25,593370,3081.4,-0.0146,3100.0,3084.9
2020-03-09,2968.5,607260,2996.5,-0.0276,3061.8,3045.0
2020-03-11,2944.1,534600,3048.3,0.0173,3065.9,2982.2
2020-03-12,2785.05,774260,2810.65,-0.078,2968.95,2945.0
2020-03-13,2410.0,1110000,2763.6,-0.0167,3049.9,2700.0
2020-03-16,2602.05,791030,2709.0,-0.0197999999999999,2744.65,2704.8
2020-03-17,2669.05,567270,2686.0,-0.0085,2795.75,2720.0
2020-03-18,2480.0,649480,2501.95,-0.0684999999999999,2744.95,2728.0
2020-03-19,2260.0,786860,2318.15,-0.0735,2404.0,2389.0
2020-03-20,2294.25,742460,2467.8,0.0646,2500.9,2341.3
2020-03-23,2100.0,613490,2137.85,-0.1336999999999999,2422.4,2300.0
2020-03-24,2111.9,929170,2364.7,0.1061,2450.0,2117.0
2020-03-25,2317.1,1250000,2451.4,0.0366999999999999,2511.6,2364.6
2020-03-26,2417.3,944120,2588.45,0.0559,2668.8,2471.55
2020-03-27,2505.0,472580,2529.25,-0.0229,2708.95,2690.0
2020-03-30,2442.75,701820,2473.75,-0.0219,2579.35,2465.25
2020-03-31,2490.0,734770,2688.95,0.087,2710.0,2579.95
2020-04-01,2505.0,1170000,2564.85,-0.0462,2780.0,2700.0
2020-04-03,2475.0,726900,2563.25,-0.0006,2610.0,2588.95
2020-04-07,2640.15,1060000,2834.5,0.1058,2878.7,2640.15
2020-04-08,2759.0,1040000,2775.55,-0.0208,2990.0,2829.0
2020-04-09,2732.9,893110,2801.7,0.0093999999999999,2850.0,2850.0
2020-04-13,2697.35,501530,2706.15,-0.0341,2800.0,2800.0
2020-04-15,2754.7,1010000,2837.35,0.0484999999999999,2908.5,2772.0
2020-04-16,2815.0,675910,2836.8,-0.0002,2893.95,2837.5
2020-04-17,2802.2,705270,2832.15,-0.0016,2895.0,2884.0
2020-04-20,2801.0,667920,2833.0,0.0003,2864.8,2860.1
2020-04-21,2733.15,1130000,2863.25,0.0107,2906.35,2779.9
2020-04-22,2827.45,737400,2952.65,0.0312,2969.7,2863.0
2020-04-23,2918.0,3430000,2947.4,-0.0018,3245.0,2960.0
2020-04-24,2956.0,2610000,3062.15,0.0389,3122.9,2980.0
2020-04-27,3070.0,1990000,3242.05,0.0587,3290.0,3075.85
2020-04-28,3160.0,1380000,3193.95,-0.0148,3289.85,3277.0
2020-04-29,3150.0,1180000,3156.8,-0.0116,3238.75,3187.8
2020-04-30,3150.0,1020000,3165.75,0.0028,3205.0,3195.0
2020-05-04,3056.0,591350,3092.95,-0.023,3160.0,3109.0
2020-05-05,2970.5,905270,2978.75,-0.0369,3126.0,3107.0
2020-05-06,2907.65,995970,2987.7,0.003,3065.0,2950.0
2020-05-07,2867.0,994650,2915.35,-0.0242,2980.0,2977.7
2020-05-08,2923.45,1100000,2994.65,0.0272,3037.0,2945.0
2020-05-11,2991.85,1100000,3053.95,0.0197999999999999,3083.4,3029.0
2020-05-12,3031.3,1330000,3107.3,0.0175,3123.2,3048.95
2020-05-13,3057.5,850980,3079.55,-0.0089,3188.0,3180.0
2020-05-14,3031.7,777260,3118.7,0.0127,3138.0,3065.0
2020-05-15,3115.0,870250,3125.65,0.0022,3196.0,3146.9
2020-05-18,3098.1,730350,3109.55,-0.0052,3165.0,3110.0
2020-05-19,3086.05,537220,3104.0,-0.0018,3147.9,3130.2
2020-05-20,3106.85,439150,3127.85,0.0077,3159.0,3110.6
2020-05-21,3099.0,574330,3110.95,-0.0054,3157.0,3120.1
2020-05-22,3080.0,630580,3167.1,0.018,3184.2,3104.0
2020-05-26,3141.0,718130,3163.85,-0.001,3244.0,3200.0
2020-05-27,3141.0,739330,3220.3,0.0178,3238.95,3170.0
2020-05-28,3189.35,1450000,3323.25,0.032,3363.25,3217.5
2020-05-29,3289.9,1660000,3378.85,0.0167,3417.0,3289.9
2020-06-01,3401.0,883460,3434.85,0.0166,3470.0,3416.0
2020-06-02,3400.0,786440,3451.0,0.0046999999999999,3480.0,3434.9
2020-06-03,3471.2,3420000,3510.3,0.0172,3708.0,3601.0
2020-06-04,3422.0,1310000,3450.35,-0.0171,3555.0,3510.0
2020-06-05,3402.2,1200000,3466.7,0.0046999999999999,3497.95,3475.0
2020-06-08,3410.0,768760,3426.8,-0.0115,3513.25,3486.0
2020-06-09,3409.0,567610,3415.7,-0.0032,3469.9,3434.9
2020-06-10,3357.4,628260,3377.0,-0.0113,3447.6,3420.9
2020-06-11,3330.0,673110,3370.35,-0.002,3403.45,3389.9
2020-06-12,3305.75,1370000,3366.05,-0.0013,3443.0,3333.0
2020-06-15,3343.45,609720,3357.2,-0.0026,3406.5,3351.0
2020-06-16,3330.0,701360,3345.35,-0.0034999999999999,3399.95,3381.05
2020-06-17,3355.05,1100000,3401.45,0.0168,3435.0,3357.85
2020-06-18,3381.55,898020,3404.25,0.0008,3457.0,3415.0
2020-06-19,3382.0,782740,3438.55,0.0101,3450.0,3417.9
2020-06-22,3416.0,735170,3421.2,-0.005,3475.0,3450.0
2020-06-23,3426.3,765550,3467.05,0.0134,3504.9,3429.95
2020-06-24,3440.0,573270,3446.4,-0.006,3504.9,3487.0
2020-06-25,3420.0,546490,3450.4,0.0012,3474.4,3424.9
2020-06-26,3444.3,448350,3456.4,0.0017,3499.9,3457.3
2020-06-29,3445.8,940190,3519.25,0.0182,3544.85,3452.8
2020-06-30,3540.0,1240000,3603.8,0.024,3615.0,3542.0
2020-07-01,3536.0,586230,3545.95,-0.0161,3611.0,3605.0
2020-07-02,3512.05,422320,3535.1,-0.0031,3567.65,3553.0
2020-07-03,3515.0,323230,3538.35,0.0009,3579.95,3549.5
2020-07-06,3541.0,538080,3624.45,0.0243,3646.0,3560.0
2020-07-07,3580.0,664350,3678.45,0.0149,3685.45,3636.0
2020-07-08,3630.0,531420,3685.0,0.0018,3712.5,3675.55
2020-07-09,3650.0,397350,3673.6,-0.0031,3699.0,3690.0
2020-07-10,3655.35,706140,3726.65,0.0144,3753.6,3669.6
2020-07-13,3750.25,1110000,3796.8,0.0187999999999999,3835.0,3760.0
2020-07-14,3729.0,399210,3735.25,-0.0162,3795.95,3795.55
2020-07-15,3711.7,506570,3723.25,-0.0032,3778.3,3742.0
2020-07-16,3689.55,987220,3854.75,0.0353,3880.25,3729.0
2020-07-17,3766.8,4500000,3785.0,-0.0181,3938.0,3900.0
2020-07-20,3807.2,3790000,3982.65,0.0521999999999999,3993.0,3859.0
2020-07-21,3875.0,1880000,3880.4,-0.0256999999999999,4010.0,3999.0
2020-07-22,3791.05,1020000,3805.05,-0.0194,3924.4,3914.8
2020-07-23,3820.0,791770,3827.6,0.0059,3879.75,3825.0
2020-07-24,3768.0,665230,3818.45,-0.0024,3849.9,3824.95
2020-07-27,3762.4,523510,3777.35,-0.0108,3846.6,3845.0
2020-07-28,3763.35,599910,3774.75,-0.0007,3830.0,3780.3
2020-07-29,3780.0,785430,3794.7,0.0053,3853.0,3797.7
2020-07-30,3790.5,855540,3805.95,0.003,3874.4,3818.4
2020-07-31,3801.1,681900,3823.6,0.0046,3860.0,3811.0
2020-08-03,3768.1,369180,3776.2,-0.0124,3849.9,3827.0
2020-08-04,3785.0,642560,3817.6,0.011,3855.0,3800.0
2020-08-05,3827.95,569220,3849.95,0.0085,3873.55,3839.9
2020-08-06,3845.0,786060,3857.65,0.002,3912.0,3865.0
2020-08-07,3850.0,1060000,3934.8,0.02,3945.0,3865.0
2020-08-10,3929.0,826720,3942.8,0.002,4005.0,3959.95
2020-08-11,3865.0,422060,3879.55,-0.016,3970.0,3950.0
2020-08-12,3800.0,619440,3809.75,-0.018,3885.0,3880.55
2020-08-13,3792.05,513260,3808.25,-0.0004,3857.85,3823.8
2020-08-14,3752.0,537500,3801.35,-0.0018,3840.0,3828.0
2020-08-17,3802.0,987820,3868.65,0.0177,3895.0,3830.0
2020-08-18,3875.0,768900,3914.3,0.0118,3940.0,3880.0
2020-08-19,3865.65,505660,3875.4,-0.0098999999999999,3949.0,3943.65
2020-08-20,3837.25,523850,3868.1,-0.0019,3910.2,3880.0
2020-08-21,3865.05,401010,3882.75,0.0038,3912.0,3896.0
2020-08-24,3894.2,444410,3908.35,0.0066,3926.0,3912.0
2020-08-25,3875.0,358590,3896.85,-0.0029,3929.95,3918.0
2020-08-26,3799.1,608530,3829.25,-0.0173,3857.35,3845.0
2020-08-27,3810.0,385950,3816.6,-0.0033,3853.35,3840.0
2020-08-28,3787.0,512490,3793.85,-0.006,3827.6,3819.0
2020-08-31,3684.0,600230,3726.05,-0.0179,3811.0,3806.4
2020-09-01,3718.3,387450,3771.0,0.0121,3787.75,3735.0
2020-09-02,3752.0,305950,3799.2,0.0075,3813.6,3787.9
2020-09-03,3740.0,414160,3746.85,-0.0138,3808.75,3798.0
2020-09-04,3698.55,759850,3705.85,-0.0109,3809.0,3730.0
2020-09-07,3655.0,437320,3724.05,0.0049,3750.0,3732.9
2020-09-08,3711.25,379280,3731.6,0.002,3762.45,3726.9
2020-09-09,3686.1,332880,3738.3,0.0018,3749.0,3690.0
2020-09-10,3700.05,357930,3719.25,-0.0051,3765.5,3765.5
2020-09-11,3720.0,829720,3772.25,0.0143,3828.0,3724.0
2020-09-14,3711.0,397740,3719.5,-0.0139999999999999,3796.0,3788.9
2020-09-15,3715.0,366110,3734.1,0.0039,3766.5,3720.05
2020-09-16,3737.15,917530,3844.5,0.0296,3860.0,3742.0
2020-09-17,3768.75,741010,3815.65,-0.0075,3890.95,3848.0
2020-09-18,3774.85,947700,3797.5,-0.0048,3839.75,3837.7
2020-09-21,3613.5,604280,3629.3,-0.0443,3795.0,3790.0
2020-09-22,3540.05,670650,3588.0,-0.0113999999999999,3678.0,3660.0
2020-09-23,3562.8,405860,3624.9,0.0103,3652.9,3618.9
2020-09-24,3560.2,517320,3612.75,-0.0034,3655.0,3590.0
2020-09-25,3615.0,507370,3686.4,0.0204,3716.95,3640.0
2020-09-28,3689.0,390640,3737.35,0.0138,3778.0,3710.9
2020-09-29,3701.65,449330,3736.85,-0.0001,3796.0,3769.0
2020-09-30,3714.05,535770,3798.15,0.0163999999999999,3825.0,3734.0
2020-10-01,3762.0,336320,3808.6,0.0028,3827.95,3820.0
2020-10-05,3785.05,460890,3830.45,0.0056999999999999,3857.8,3815.0
2020-10-06,3752.0,666860,3765.85,-0.0169,3879.95,3870.0
2020-10-07,3768.0,590800,3785.95,0.0053,3838.0,3780.0
2020-10-08,3771.5,371500,3794.7,0.0023,3825.0,3798.9
2020-10-09,3735.0,347690,3745.1,-0.0131,3818.65,3807.0
2020-10-12,3708.53,286510,3717.7,-0.0073,3760.34,3755.16
2020-10-13,3688.95,368890,3731.79,0.0038,3772.29,3718.2
2020-10-14,3726.17,545910,3775.78,0.0118,3787.74,3729.16
2020-10-15,3701.26,526410,3717.2,-0.0155,3821.76,3775.98
2020-10-16,3707.49,263970,3733.34,0.0043,3765.02,3735.08
2020-10-19,3726.17,473270,3758.5,0.0067,3780.96,3752.07
2020-10-20,3529.99,3190000,3540.01,-0.0581,3680.34,3667.38
2020-10-21,3369.49,3540000,3384.68,-0.0438999999999999,3566.76,3566.76
2020-10-22,3397.39,2270000,3445.56,0.018,3480.43,3397.39
2020-10-23,3429.32,1020000,3456.92,0.0033,3489.94,3467.13
2020-10-26,3453.18,893740,3472.51,0.0045,3492.58,3469.12
2020-10-27,3467.13,1750000,3559.04,0.0249,3574.73,3467.13
2020-10-28,3511.91,667040,3528.6,-0.0086,3586.48,3558.99
2020-10-29,3485.06,654250,3519.58,-0.0026,3542.85,3524.91
2020-10-30,3447.85,475860,3460.4,-0.0168,3536.72,3526.91
2020-11-02,3378.61,764390,3407.65,-0.0152,3473.05,3470.12
2020-11-03,3377.46,623300,3391.06,-0.0049,3444.46,3432.26
2020-11-04,3399.28,714800,3457.86,0.0197,3493.03,3410.34
2020-11-05,3452.63,999880,3486.31,0.0081999999999999,3516.94,3499.01
2020-11-06,3476.74,582470,3500.55,0.0040999999999999,3541.85,3497.02
2020-11-09,3500.55,566460,3535.18,0.0098999999999999,3556.79,3534.88
2020-11-10,3433.1,976300,3495.37,-0.0113,3558.79,3558.79
2020-11-11,3440.28,1140000,3479.83,-0.0044,3528.5,3496.02
2020-11-12,3468.47,615260,3502.3,0.0065,3512.91,3486.75
2020-11-13,3492.03,473520,3501.45,-0.0002,3528.35,3503.99
2020-11-17,3491.44,694640,3496.82,-0.0013,3536.87,3527.9
2020-11-18,3432.26,914390,3487.4,-0.0027,3508.92,3494.82
2020-11-19,3467.13,739070,3498.36,0.0031,3535.87,3476.09
2020-11-20,3508.13,1200000,3538.96,0.0116,3564.52,3511.91
2020-11-23,3538.86,952760,3544.24,0.0015,3585.69,3561.78
2020-11-24,3518.64,752970,3549.07,0.0014,3579.71,3561.78
2020-11-25,3518.44,385590,3542.65,-0.0018,3566.61,3557.39
2020-11-26,3477.09,741800,3535.62,-0.002,3559.68,3556.59
2020-11-27,3490.14,5380000,3624.49,0.0250999999999999,3671.27,3550.67
2020-12-01,3582.25,1040000,3615.93,-0.0024,3688.8,3688.8
2020-12-02,3546.83,680870,3583.7,-0.0089,3634.51,3623.55
2020-12-03,3594.7,450560,3622.5,0.0108,3640.38,3633.51
2020-12-04,3598.64,482930,3634.71,0.0034,3658.42,3623.55
2020-12-07,3598.74,492080,3615.53,-0.0053,3656.43,3636.5
2020-12-08,3604.27,413740,3631.92,0.0045,3641.38,3625.94
2020-12-09,3605.71,434690,3613.68,-0.005,3652.44,3635.4
2020-12-10,3610.59,1440000,3725.92,0.0311,3733.14,3613.68
2020-12-11,3687.81,695960,3718.94,-0.0019,3763.03,3732.99
2020-12-14,3723.23,685710,3762.98,0.0118,3777.97,3731.15
2020-12-15,3711.92,648900,3751.62,-0.003,3783.65,3761.04
2020-12-16,3731.15,466180,3738.72,-0.0034,3772.0,3752.27
2020-12-17,3707.24,488770,3715.95,-0.0060999999999999,3753.07,3726.26
2020-12-18,3676.35,1040000,3706.74,-0.0025,3745.89,3724.17
2020-12-21,3521.77,670150,3610.65,-0.0259,3713.26,3705.24
2020-12-22,3528.0,662140,3616.97,0.0018,3648.85,3606.61
2020-12-23,3591.91,451660,3611.94,-0.0014,3654.78,3628.13
2020-12-24,3576.77,579770,3604.87,-0.002,3670.27,3641.48
2020-12-28,3584.69,463360,3590.22,-0.0040999999999999,3632.66,3621.55
2020-12-29,3561.88,414930,3580.01,-0.0028,3609.85,3600.63
2020-12-30,3550.82,407810,3570.64,-0.0026,3592.51,3588.93
2020-12-31,3548.92,459380,3563.12,-0.0021,3588.43,3567.41
2021-01-01,3549.87,453080,3554.6,-0.0024,3591.67,3561.78
2021-01-04,3523.92,698400,3539.76,-0.0042,3580.61,3575.72
2021-01-05,3526.91,725280,3537.96,-0.0005,3550.77,3535.87
2021-01-06,3497.02,1100000,3526.61,-0.0032,3588.68,3554.8
2021-01-07,3503.44,621490,3539.66,0.0037,3554.75,3546.83
2021-01-08,3519.78,961240,3562.02,0.0063,3576.67,3560.78
2021-01-11,3534.53,1040000,3599.49,0.0105,3611.59,3590.47
2021-01-12,3573.03,893650,3618.22,0.0052,3635.3,3610.59
2021-01-13,3586.68,798270,3607.75,-0.0029,3634.51,3626.54
2021-01-14,3606.21,1190000,3651.89,0.0121999999999999,3691.2,3609.6
2021-01-15,3557.79,597620,3595.7,-0.0154,3671.37,3666.39
2021-01-18,3561.78,826500,3594.5,-0.0003,3651.44,3595.7
2021-01-19,3573.73,594090,3587.93,-0.0018,3636.35,3615.33
2021-01-20,3571.74,607450,3579.01,-0.0025,3627.53,3591.67
2021-01-21,3589.27,834430,3617.37,0.0107,3652.99,3591.37
2021-01-22,3577.72,791210,3594.65,-0.0063,3676.35,3635.5
2021-01-25,3563.02,467370,3600.18,0.0015,3626.39,3620.41
2021-01-27,3580.51,646880,3597.39,-0.0008,3636.4,3600.18
2021-01-28,3546.08,643830,3590.42,-0.0019,3636.5,3575.43
2021-01-29,3467.33,733170,3488.15,-0.0285,3607.41,3591.86
2021-02-01,3470.12,544280,3507.73,0.0056,3544.74,3525.91
2021-02-02,3470.86,869950,3488.3,-0.0055,3540.85,3534.78
2021-02-03,3488.05,786970,3503.49,0.0044,3530.89,3513.01
2021-02-04,3498.06,958720,3566.76,0.0181,3594.7,3508.92
2021-02-05,3517.39,1160000,3528.55,-0.0107,3602.62,3602.62
2021-02-08,3451.29,2390000,3460.85,-0.0192,3603.52,3587.68
2021-02-09,3442.22,951120,3449.59,-0.0033,3492.03,3492.03
2021-02-10,3404.41,893690,3412.18,-0.0108,3472.21,3455.07
2021-02-11,3407.35,873770,3449.94,0.0111,3457.16,3418.06
2021-02-12,3396.44,618870,3408.59,-0.012,3476.09,3467.13
2021-02-15,3390.41,513580,3404.36,-0.0012,3432.26,3416.32
2021-02-16,3372.53,693630,3376.91,-0.0081,3419.65,3419.3
2021-02-17,3347.57,866570,3351.56,-0.0075,3392.25,3357.53
2021-02-18,3327.75,616160,3347.02,-0.0014,3378.41,3355.54
2021-02-19,3307.72,765680,3318.88,-0.0084,3370.49,3346.57
2021-02-22,3305.03,666370,3328.84,0.003,3361.27,3337.61
2021-02-23,3313.0,484690,3323.61,-0.0016,3355.54,3337.41
2021-02-24,3328.64,512570,3392.95,0.0209,3402.37,3347.57
2021-02-25,3362.12,586360,3392.41,-0.0002,3413.03,3407.35
2021-02-26,3330.63,748720,3351.31,-0.0121,3396.34,3376.46
2021-03-01,3354.59,377870,3399.18,0.0143,3407.35,3359.03
2021-03-02,3382.44,383970,3435.2,0.0106,3437.24,3399.18
2021-03-03,3422.29,409490,3468.27,0.0096,3474.25,3447.2
2021-03-04,3437.24,537280,3488.95,0.006,3501.8,3437.24
